time,pv,irradiance,temp
20120131:1110,20.02,35.9,1.26
20120131:1210,22.74,39.49,2.32
20120131:1310,21.31,37.7,2.44
20120131:1410,19.19,35.01,2.55
20120131:1510,67.9,92.31,2.66
20120131:1610,0.0,3.59,1.86
20120131:1710,0.0,0.0,1.05
20120131:1810,0.0,0.0,0.24
20120131:1910,0.0,0.0,0.06
20120131:2010,0.0,0.0,-0.12
20120131:2110,0.0,0.0,-0.3
20120131:2210,0.0,0.0,-0.5
20120131:2310,0.0,0.0,-0.71
20120201:0010,0.0,0.0,-0.92
20120201:0110,0.0,0.0,-0.92
20120201:0210,0.0,0.0,-0.92
20120201:0310,0.0,0.0,-0.92
20120201:0410,0.0,0.0,-1.22
20120201:0510,0.0,0.0,-1.52
20120201:0610,0.0,0.0,-1.82
20120201:0710,0.0,0.0,-1.82
20120201:0810,26.57,43.62,-1.82
20120201:0910,3.04,11.67,-1.82
20120201:1010,193.05,223.07,-1.12
20120201:1110,201.8,233.38,-0.41
20120201:1210,286.65,323.38,0.3
20120201:1310,623.47,692.25,0.67
20120201:1410,494.45,549.38,1.04
20120201:1510,331.77,376.11,1.41
20120201:1610,41.76,64.41,0.59
20120201:1710,0.0,0.0,-0.24
20120201:1810,0.0,0.0,-1.07
20120201:1910,0.0,0.0,-1.44
20120201:2010,0.0,0.0,-1.81
20120201:2110,0.0,0.0,-2.19
20120201:2210,0.0,0.0,-2.23
20120201:2310,0.0,0.0,-2.28
20120202:0010,0.0,0.0,-2.33
20120202:0110,0.0,0.0,-2.39
20120202:0210,0.0,0.0,-2.45
20120202:0310,0.0,0.0,-2.51
20120202:0410,0.0,0.0,-2.58
20120202:0510,0.0,0.0,-2.64
20120202:0610,0.0,0.0,-2.7
20120202:0710,0.0,0.0,-2.52
20120202:0810,40.37,59.86,-2.33
20120202:0910,398.04,439.6,-2.14
20120202:1010,578.46,639.38,-1.34
20120202:1110,656.6,730.99,-0.54
20120202:1210,706.42,791.24,0.26
20120202:1310,632.16,705.01,0.21
20120202:1410,9.36,21.54,0.16
20120202:1510,347.07,391.61,0.11
20120202:1610,51.43,75.59,-0.79
20120202:1710,0.0,0.0,-1.69
20120202:1810,0.0,0.0,-2.59
20120202:1910,0.0,0.0,-2.89
20120202:2010,0.0,0.0,-3.19
20120202:2110,0.0,0.0,-3.49
20120202:2210,0.0,0.0,-3.56
20120202:2310,0.0,0.0,-3.63
20120203:0010,0.0,0.0,-3.7
20120203:0110,0.0,0.0,-3.87
20120203:0210,0.0,0.0,-4.04
20120203:0310,0.0,0.0,-4.2
20120203:0410,0.0,0.0,-4.35
20120203:0510,0.0,0.0,-4.49
20120203:0610,0.0,0.0,-4.63
20120203:0710,0.0,0.0,-4.17
20120203:0810,10.64,23.05,-3.71
20120203:0910,113.23,138.5,-3.25
20120203:1010,577.68,651.34,-1.96
20120203:1110,656.03,752.24,-0.67
20120203:1210,697.43,811.06,0.63
20120203:1310,546.33,621.76,0.61
20120203:1410,517.3,585.28,0.58
20120203:1510,348.46,396.8,0.56
20120203:1610,43.09,65.34,-0.97
20120203:1710,0.0,0.0,-2.51
20120203:1810,0.0,0.0,-4.05
20120203:1910,0.0,0.0,-4.14
20120203:2010,0.0,0.0,-4.22
20120203:2110,0.0,0.0,-4.31
20120203:2210,0.0,0.0,-4.13
20120203:2310,0.0,0.0,-3.95
20120204:0010,0.0,0.0,-3.77
20120204:0110,0.0,0.0,-3.77
20120204:0210,0.0,0.0,-3.78
20120204:0310,0.0,0.0,-3.79
20120204:0410,0.0,0.0,-3.91
20120204:0510,0.0,0.0,-4.03
20120204:0610,0.0,0.0,-4.14
20120204:0710,0.0,0.0,-3.73
20120204:0810,67.35,90.2,-3.31
20120204:0910,388.76,434.96,-2.89
20120204:1010,403.24,452.04,-1.48
20120204:1110,525.6,593.28,-0.07
20120204:1210,255.72,294.79,1.34
20120204:1310,258.39,297.05,1.19
20120204:1410,87.88,113.94,1.03
20120204:1510,67.69,91.45,0.88
20120204:1610,11.14,24.29,0.27
20120204:1710,0.0,0.0,-0.35
20120204:1810,0.0,0.0,-0.97
20120204:1910,0.0,0.0,-0.73
20120204:2010,0.0,0.0,-0.49
20120204:2110,0.0,0.0,-0.26
20120204:2210,0.0,0.0,0.15
20120204:2310,0.0,0.0,0.55
20120205:0010,0.0,0.0,0.95
20120205:0110,0.0,0.0,0.99
20120205:0210,0.0,0.0,1.03
20120205:0310,0.0,0.0,1.07
20120205:0410,0.0,0.0,0.75
20120205:0510,0.0,0.0,0.43
20120205:0610,0.0,0.0,0.11
20120205:0710,0.0,0.0,0.22
20120205:0810,4.04,13.46,0.33
20120205:0910,22.21,38.6,0.44
20120205:1010,9.3,21.54,1.08
20120205:1110,18.55,34.11,1.72
20120205:1210,26.29,43.98,2.36
20120205:1310,50.37,72.7,2.44
20120205:1410,20.57,36.8,2.53
20120205:1510,21.98,38.6,2.61
20120205:1610,5.09,15.26,2.15
20120205:1710,0.0,0.0,1.68
20120205:1810,0.0,0.0,1.21
20120205:1910,0.0,0.0,0.66
20120205:2010,0.0,0.0,0.11
20120205:2110,0.0,0.0,-0.45
20120205:2210,0.0,0.0,-0.58
20120205:2310,0.0,0.0,-0.72
20120206:0010,0.0,0.0,-0.86
20120206:0110,0.0,0.0,-1.13
20120206:0210,0.0,0.0,-1.41
20120206:0310,0.0,0.0,-1.68
20120206:0410,0.0,0.0,-1.47
20120206:0510,0.0,0.0,-1.26
20120206:0610,0.0,0.0,-1.04
20120206:0710,0.0,0.0,-0.78
20120206:0810,4.06,13.46,-0.52
20120206:0910,5.74,16.16,-0.25
20120206:1010,64.72,88.4,0.44
20120206:1110,106.09,134.62,1.12
20120206:1210,202.75,240.31,1.81
20120206:1310,155.03,188.61,2.34
20120206:1410,93.15,120.98,2.88
20120206:1510,131.75,163.55,3.41
20120206:1610,95.7,129.08,2.96
20120206:1710,0.0,0.0,2.51
20120206:1810,0.0,0.0,2.06
20120206:1910,0.0,0.0,1.71
20120206:2010,0.0,0.0,1.36
20120206:2110,0.0,0.0,1.01
20120206:2210,0.0,0.0,0.87
20120206:2310,0.0,0.0,0.73
20120207:0010,0.0,0.0,0.59
20120207:0110,0.0,0.0,0.47
20120207:0210,0.0,0.0,0.34
20120207:0310,0.0,0.0,0.22
20120207:0410,0.0,0.0,0.07
20120207:0510,0.0,0.0,-0.08
20120207:0610,0.0,0.0,-0.22
20120207:0710,0.0,0.0,-0.11
20120207:0810,12.73,26.22,-0.0
20120207:0910,176.62,208.09,0.11
20120207:1010,586.08,666.56,0.55
20120207:1110,684.31,788.53,0.98
20120207:1210,741.84,863.19,1.42
20120207:1310,540.42,613.12,1.24
20120207:1410,444.34,500.65,1.07
20120207:1510,346.37,393.43,0.89
20120207:1610,89.48,119.32,-0.3
20120207:1710,0.0,0.0,-1.5
20120207:1810,0.0,0.0,-2.69
20120207:1910,0.0,0.0,-3.27
20120207:2010,0.0,0.0,-3.85
20120207:2110,0.0,0.0,-4.43
20120207:2210,0.0,0.0,-4.41
20120207:2310,0.0,0.0,-4.4
20120208:0010,0.0,0.0,-4.39
20120208:0110,0.0,0.0,-3.93
20120208:0210,0.0,0.0,-3.48
20120208:0310,0.0,0.0,-3.03
20120208:0410,0.0,0.0,-2.73
20120208:0510,0.0,0.0,-2.42
20120208:0610,0.0,0.0,-2.11
20120208:0710,0.0,0.0,-1.83
20120208:0810,7.58,18.85,-1.55
20120208:0910,25.36,42.19,-1.26
20120208:1010,25.3,42.19,-0.74
20120208:1110,25.97,43.08,-0.22
20120208:1210,26.63,43.98,0.3
20120208:1310,31.04,49.37,0.55
20120208:1410,32.5,51.16,0.8
20120208:1510,35.46,54.75,1.04
20120208:1610,9.34,21.54,0.6
20120208:1710,0.0,0.0,0.16
20120208:1810,0.0,0.0,-0.28
20120208:1910,0.0,0.0,-0.43
20120208:2010,0.0,0.0,-0.58
20120208:2110,0.0,0.0,-0.74
20120208:2210,0.0,0.0,-0.77
20120208:2310,0.0,0.0,-0.8
20120209:0010,0.0,0.0,-0.82
20120209:0110,0.0,0.0,-1.14
20120209:0210,0.0,0.0,-1.46
20120209:0310,0.0,0.0,-1.78
20120209:0410,0.0,0.0,-1.89
20120209:0510,0.0,0.0,-1.99
20120209:0610,0.0,0.0,-2.09
20120209:0710,0.0,0.0,-1.83
20120209:0810,5.21,15.26,-1.56
20120209:0910,28.27,45.78,-1.29
20120209:1010,25.97,43.08,-0.73
20120209:1110,123.92,153.51,-0.17
20120209:1210,198.89,235.74,0.39
20120209:1310,152.45,185.24,0.5
20120209:1410,119.98,149.68,0.61
20120209:1510,89.57,116.27,0.72
20120209:1610,38.97,60.0,0.47
20120209:1710,0.0,0.0,0.21
20120209:1810,0.0,0.0,-0.05
20120209:1910,0.0,0.0,-0.18
20120209:2010,0.0,0.0,-0.31
20120209:2110,0.0,0.0,-0.44
20120209:2210,0.0,0.0,-0.39
20120209:2310,0.0,0.0,-0.34
20120210:0010,0.0,0.0,-0.28
20120210:0110,0.0,0.0,-0.37
20120210:0210,0.0,0.0,-0.46
20120210:0310,0.0,0.0,-0.55
20120210:0410,0.0,0.0,-0.77
20120210:0510,0.0,0.0,-0.99
20120210:0610,0.0,0.0,-1.21
20120210:0710,0.0,0.0,-1.03
20120210:0810,7.55,18.85,-0.85
20120210:0910,94.46,119.93,-0.66
20120210:1010,109.98,137.37,-0.19
20120210:1110,51.8,73.6,0.28
20120210:1210,233.4,270.33,0.76
20120210:1310,535.34,605.54,0.75
20120210:1410,489.58,553.91,0.74
20120210:1510,359.03,410.02,0.72
20120210:1610,113.94,147.22,0.02
20120210:1710,0.0,0.0,-0.69
20120210:1810,0.0,0.0,-1.39
20120210:1910,0.0,0.0,-1.75
20120210:2010,0.0,0.0,-2.1
20120210:2110,0.0,0.0,-2.46
20120210:2210,0.0,0.0,-2.56
20120210:2310,0.0,0.0,-2.66
20120211:0010,0.0,0.0,-2.77
20120211:0110,0.0,0.0,-3.71
20120211:0210,0.0,0.0,-4.66
20120211:0310,0.0,0.0,-5.61
20120211:0410,0.0,0.0,-5.67
20120211:0510,0.0,0.0,-5.72
20120211:0610,0.0,0.0,-5.77
20120211:0710,0.0,0.0,-5.28
20120211:0810,114.59,140.77,-4.79
20120211:0910,420.69,468.8,-4.29
20120211:1010,619.82,704.15,-3.03
20120211:1110,693.09,801.43,-1.77
20120211:1210,746.34,876.85,-0.51
20120211:1310,668.17,774.37,-0.41
20120211:1410,551.24,629.88,-0.3
20120211:1510,399.72,456.39,-0.2
20120211:1610,121.64,154.93,-1.78
20120211:1710,0.0,0.0,-3.36
20120211:1810,0.0,0.0,-4.94
20120211:1910,0.0,0.0,-5.39
20120211:2010,0.0,0.0,-5.84
20120211:2110,0.0,0.0,-6.29
20120211:2210,0.0,0.0,-6.47
20120211:2310,0.0,0.0,-6.65
20120212:0010,0.0,0.0,-6.82
20120212:0110,0.0,0.0,-6.69
20120212:0210,0.0,0.0,-6.55
20120212:0310,0.0,0.0,-6.41
20120212:0410,0.0,0.0,-5.77
20120212:0510,0.0,0.0,-5.13
20120212:0610,0.0,0.0,-4.48
20120212:0710,0.0,0.0,-3.42
20120212:0810,79.94,104.11,-2.36
20120212:0910,41.21,61.03,-1.29
20120212:1010,116.36,144.31,-0.1
20120212:1110,53.96,76.29,1.09
20120212:1210,24.18,41.29,2.29
20120212:1310,40.4,61.03,2.94
20120212:1410,30.55,49.37,3.59
20120212:1510,34.87,54.75,4.24
20120212:1610,25.07,42.94,3.75
20120212:1710,0.0,0.0,3.25
20120212:1810,0.0,0.0,2.76
20120212:1910,0.0,0.0,2.6
20120212:2010,0.0,0.0,2.44
20120212:2110,0.0,0.0,2.28
20120212:2210,0.0,0.0,2.24
20120212:2310,0.0,0.0,2.2
20120213:0010,0.0,0.0,2.15
20120213:0110,0.0,0.0,1.92
20120213:0210,0.0,0.0,1.68
20120213:0310,0.0,0.0,1.44
20120213:0410,0.0,0.0,1.41
20120213:0510,0.0,0.0,1.38
20120213:0610,0.0,0.0,1.36
20120213:0710,0.0,0.0,1.73
20120213:0810,36.79,56.55,2.1
20120213:0910,100.25,127.7,2.47
20120213:1010,99.27,127.54,3.33
20120213:1110,87.28,114.89,4.19
20120213:1210,122.4,153.93,5.06
20120213:1310,101.94,131.58,5.25
20120213:1410,53.68,77.19,5.43
20120213:1510,63.94,88.98,5.62
20120213:1610,4.45,14.36,5.44
20120213:1710,0.0,0.0,5.25
20120213:1810,0.0,0.0,5.06
20120213:1910,0.0,0.0,4.9
20120213:2010,0.0,0.0,4.74
20120213:2110,0.0,0.0,4.58
20120213:2210,0.0,0.0,4.51
20120213:2310,0.0,0.0,4.44
20120214:0010,0.0,0.0,4.36
20120214:0110,0.0,0.0,4.24
20120214:0210,0.0,0.0,4.12
20120214:0310,0.0,0.0,4.0
20120214:0410,0.0,0.0,3.79
20120214:0510,0.0,0.0,3.58
20120214:0610,0.0,0.0,3.37
20120214:0710,0.0,0.0,3.43
20120214:0810,6.77,17.95,3.49
20120214:0910,41.05,61.93,3.55
20120214:1010,221.84,260.84,4.45
20120214:1110,254.67,298.29,5.36
20120214:1210,63.47,88.86,6.27
20120214:1310,141.86,176.46,6.36
20120214:1410,240.99,284.26,6.45
20120214:1510,104.31,134.68,6.54
20120214:1610,9.05,21.54,6.22
20120214:1710,0.0,0.0,5.9
20120214:1810,0.0,0.0,5.58
20120214:1910,0.0,0.0,5.47
20120214:2010,0.0,0.0,5.36
20120214:2110,0.0,0.0,5.25
20120214:2210,0.0,0.0,5.47
20120214:2310,0.0,0.0,5.69
20120215:0010,0.0,0.0,5.91
20120215:0110,0.0,0.0,5.87
20120215:0210,0.0,0.0,5.83
20120215:0310,0.0,0.0,5.79
20120215:0410,0.0,0.0,5.63
20120215:0510,0.0,0.0,5.48
20120215:0610,0.0,0.0,5.33
20120215:0710,0.0,0.0,5.55
20120215:0810,61.91,86.72,5.78
20120215:0910,471.42,538.93,6.01
20120215:1010,620.01,712.69,6.85
20120215:1110,392.72,452.79,7.69
20120215:1210,80.83,109.5,8.53
20120215:1310,16.58,32.31,8.72
20120215:1410,63.51,89.76,8.9
20120215:1510,7.71,19.75,9.09
20120215:1610,12.68,26.93,8.38
20120215:1710,0.0,0.0,7.66
20120215:1810,0.0,0.0,6.95
20120215:1910,0.0,0.0,6.29
20120215:2010,0.0,0.0,5.62
20120215:2110,0.0,0.0,4.96
20120215:2210,0.0,0.0,4.81
20120215:2310,0.0,0.0,4.66
20120216:0010,0.0,0.0,4.51
20120216:0110,0.0,0.0,4.47
20120216:0210,0.0,0.0,4.44
20120216:0310,0.0,0.0,4.41
20120216:0410,0.0,0.0,4.25
20120216:0510,0.0,0.0,4.1
20120216:0610,0.0,0.0,3.95
20120216:0710,0.0,0.0,4.34
20120216:0810,34.08,53.86,4.73
20120216:0910,204.88,243.42,5.12
20120216:1010,95.7,125.11,5.82
20120216:1110,83.79,112.2,6.51
20120216:1210,364.92,423.88,7.21
20120216:1310,323.55,378.58,7.96
20120216:1410,58.89,84.37,8.7
20120216:1510,61.62,87.74,9.45
20120216:1610,70.63,99.86,8.66
20120216:1710,0.0,0.0,7.86
20120216:1810,0.0,0.0,7.07
20120216:1910,0.0,0.0,6.88
20120216:2010,0.0,0.0,6.7
20120216:2110,0.0,0.0,6.51
20120216:2210,0.0,0.0,6.67
20120216:2310,0.0,0.0,6.82
20120217:0010,0.0,0.0,6.97
20120217:0110,0.0,0.0,6.75
20120217:0210,0.0,0.0,6.52
20120217:0310,0.0,0.0,6.29
20120217:0410,0.0,0.0,6.59
20120217:0510,0.0,0.0,6.89
20120217:0610,0.0,0.0,7.19
20120217:0710,0.0,0.0,7.47
20120217:0810,211.43,256.54,7.76
20120217:0910,205.36,247.04,8.05
20120217:1010,61.94,87.96,8.65
20120217:1110,85.81,115.79,9.25
20120217:1210,18.47,35.01,9.85
20120217:1310,35.33,56.55,10.08
20120217:1410,33.84,54.75,10.32
20120217:1510,11.89,26.03,10.55
20120217:1610,56.96,83.76,10.12
20120217:1710,0.0,0.0,9.68
20120217:1810,0.0,0.0,9.25
20120217:1910,0.0,0.0,9.01
20120217:2010,0.0,0.0,8.77
20120217:2110,0.0,0.0,8.53
20120217:2210,0.0,0.0,8.38
20120217:2310,0.0,0.0,8.23
20120218:0010,0.0,0.0,8.09
20120218:0110,0.0,0.0,7.58
20120218:0210,0.0,0.0,7.07
20120218:0310,0.0,0.0,6.56
20120218:0410,0.0,0.0,6.59
20120218:0510,0.0,0.0,6.62
20120218:0610,0.0,0.0,6.66
20120218:0710,0.0,0.0,6.95
20120218:0810,59.1,83.88,7.25
20120218:0910,150.6,185.21,7.55
20120218:1010,83.47,112.2,8.22
20120218:1110,184.39,224.08,8.88
20120218:1210,103.28,135.24,9.55
20120218:1310,124.51,158.65,9.09
20120218:1410,56.76,81.68,8.62
20120218:1510,60.59,85.96,8.16
20120218:1610,43.18,65.94,7.57
20120218:1710,0.0,0.0,6.98
20120218:1810,0.0,0.0,6.39
20120218:1910,0.0,0.0,5.02
20120218:2010,0.0,0.0,3.65
20120218:2110,0.0,0.0,2.28
20120218:2210,0.0,0.0,1.93
20120218:2310,0.0,0.0,1.57
20120219:0010,0.0,0.0,1.22
20120219:0110,0.0,0.0,1.05
20120219:0210,0.0,0.0,0.88
20120219:0310,0.0,0.0,0.72
20120219:0410,0.0,0.0,0.54
20120219:0510,0.0,0.0,0.36
20120219:0610,0.0,0.0,0.19
20120219:0710,0.0,0.0,0.74
20120219:0810,265.75,307.7,1.29
20120219:0910,542.53,611.31,1.84
20120219:1010,687.36,783.11,2.93
20120219:1110,747.73,860.14,4.02
20120219:1210,423.4,483.7,5.12
20120219:1310,514.16,588.32,5.4
20120219:1410,389.2,447.31,5.68
20120219:1510,315.29,367.26,5.95
20120219:1610,187.79,233.73,4.35
20120219:1710,0.0,0.0,2.74
20120219:1810,0.0,0.0,1.13
20120219:1910,0.0,0.0,-0.07
20120219:2010,0.0,0.0,-1.27
20120219:2110,0.0,0.0,-2.47
20120219:2210,0.0,0.0,-2.64
20120219:2310,0.0,0.0,-2.82
20120220:0010,0.0,0.0,-3.0
20120220:0110,0.0,0.0,-2.58
20120220:0210,0.0,0.0,-2.16
20120220:0310,0.0,0.0,-1.74
20120220:0410,0.0,0.0,-2.45
20120220:0510,0.0,0.0,-3.15
20120220:0610,0.0,0.0,-3.85
20120220:0710,0.0,0.0,-1.97
20120220:0810,211.51,248.19,-0.09
20120220:0910,487.07,552.94,1.79
20120220:1010,570.01,652.59,3.57
20120220:1110,556.53,640.81,5.34
20120220:1210,539.82,624.9,7.12
20120220:1310,585.52,677.27,7.08
20120220:1410,196.18,235.96,7.05
20120220:1510,348.69,404.81,7.01
20120220:1610,41.95,64.06,6.33
20120220:1710,0.0,0.0,5.64
20120220:1810,0.0,0.0,4.95
20120220:1910,0.0,0.0,4.8
20120220:2010,0.0,0.0,4.65
20120220:2110,0.0,0.0,4.5
20120220:2210,0.0,0.0,4.59
20120220:2310,0.0,0.0,4.68
20120221:0010,0.0,0.0,4.76
20120221:0110,0.0,0.0,4.66
20120221:0210,0.0,0.0,4.55
20120221:0310,0.0,0.0,4.45
20120221:0410,0.0,0.0,4.26
20120221:0510,0.0,0.0,4.07
20120221:0610,0.0,0.0,3.88
20120221:0710,0.0,0.0,4.65
20120221:0810,55.88,79.67,5.43
20120221:0910,521.34,599.71,6.21
20120221:1010,294.77,344.36,7.41
20120221:1110,631.75,735.37,8.61
20120221:1210,528.48,614.94,9.81
20120221:1310,426.67,497.05,9.72
20120221:1410,260.14,309.31,9.62
20120221:1510,75.8,104.14,9.53
20120221:1610,113.1,149.5,8.87
20120221:1710,0.0,0.0,8.2
20120221:1810,0.0,0.0,7.53
20120221:1910,0.0,0.0,7.25
20120221:2010,0.0,0.0,6.97
20120221:2110,0.0,0.0,6.68
20120221:2210,0.0,0.0,6.46
20120221:2310,0.0,0.0,6.24
20120222:0010,0.0,0.0,6.01
20120222:0110,0.0,0.0,5.87
20120222:0210,0.0,0.0,5.73
20120222:0310,0.0,0.0,5.59
20120222:0410,0.0,0.0,5.6
20120222:0510,0.0,0.0,5.62
20120222:0610,0.0,0.0,5.64
20120222:0710,0.0,0.0,5.96
20120222:0810,25.29,43.26,6.28
20120222:0910,18.13,34.11,6.6
20120222:1010,332.55,383.39,7.37
20120222:1110,278.8,326.01,8.14
20120222:1210,84.0,113.09,8.92
20120222:1310,31.3,51.16,8.56
20120222:1410,59.98,85.27,8.2
20120222:1510,29.23,48.47,7.84
20120222:1610,7.18,18.85,7.95
20120222:1710,0.0,0.0,8.05
20120222:1810,0.0,0.0,8.15
20120222:1910,0.0,0.0,8.65
20120222:2010,0.0,0.0,9.15
20120222:2110,0.0,0.0,9.65
20120222:2210,0.0,0.0,10.04
20120222:2310,0.0,0.0,10.43
20120223:0010,0.0,0.0,10.81
20120223:0110,0.0,0.0,10.67
20120223:0210,0.0,0.0,10.53
20120223:0310,0.0,0.0,10.39
20120223:0410,0.0,0.0,10.3
20120223:0510,0.0,0.0,10.22
20120223:0610,0.0,0.0,10.14
20120223:0710,0.0,0.0,10.37
20120223:0810,84.46,114.56,10.6
20120223:0910,230.35,277.5,10.83
20120223:1010,637.46,757.07,11.7
20120223:1110,745.66,897.1,12.57
20120223:1210,141.3,181.36,13.44
20120223:1310,629.71,753.38,13.63
20120223:1410,642.48,769.09,13.83
20120223:1510,463.82,555.06,14.02
20120223:1610,222.97,284.26,13.19
20120223:1710,0.0,0.0,12.35
20120223:1810,0.0,0.0,11.51
20120223:1910,0.0,0.0,11.06
20120223:2010,0.0,0.0,10.62
20120223:2110,0.0,0.0,10.17
20120223:2210,0.0,0.0,10.02
20120223:2310,0.0,0.0,9.87
20120224:0010,0.0,0.0,9.72
20120224:0110,0.0,0.0,9.37
20120224:0210,0.0,0.0,9.02
20120224:0310,0.0,0.0,8.68
20120224:0410,0.0,0.0,8.56
20120224:0510,0.0,0.0,8.44
20120224:0610,0.0,0.0,8.33
20120224:0710,0.0,0.0,8.59
20120224:0810,103.96,135.7,8.86
20120224:0910,99.73,130.79,9.13
20120224:1010,149.58,187.28,10.0
20120224:1110,194.0,237.78,10.87
20120224:1210,298.01,355.21,11.74
20120224:1310,717.17,854.46,12.31
20120224:1410,455.22,538.14,12.88
20120224:1510,406.72,484.99,13.45
20120224:1610,61.16,89.24,12.87
20120224:1710,0.0,0.0,12.29
20120224:1810,0.0,0.0,11.71
20120224:1910,0.0,0.0,11.02
20120224:2010,0.0,0.0,10.33
20120224:2110,0.0,0.0,9.64
20120224:2210,0.0,0.0,9.18
20120224:2310,0.0,0.0,8.72
20120225:0010,0.0,0.0,8.26
20120225:0110,0.0,0.0,8.03
20120225:0210,0.0,0.0,7.81
20120225:0310,0.0,0.0,7.59
20120225:0410,0.0,0.0,7.19
20120225:0510,0.0,0.0,6.79
20120225:0610,0.0,0.0,6.4
20120225:0710,0.0,0.0,6.84
20120225:0810,47.77,70.87,7.28
20120225:0910,92.87,122.84,7.73
20120225:1010,616.22,731.41,8.6
20120225:1110,737.37,891.1,9.47
20120225:1210,694.19,837.59,10.34
20120225:1310,749.6,907.62,10.44
20120225:1410,639.73,763.64,10.54
20120225:1510,474.79,563.56,10.64
20120225:1610,234.19,293.92,9.42
20120225:1710,0.0,3.48,8.2
20120225:1810,0.0,0.0,6.98
20120225:1910,0.0,0.0,6.26
20120225:2010,0.0,0.0,5.53
20120225:2110,0.0,0.0,4.81
20120225:2210,0.0,0.0,4.36
20120225:2310,0.0,0.0,3.91
20120226:0010,0.0,0.0,3.46
20120226:0110,0.0,0.0,3.15
20120226:0210,0.0,0.0,2.84
20120226:0310,0.0,0.0,2.53
20120226:0410,0.0,0.0,2.03
20120226:0510,0.0,0.0,1.53
20120226:0610,0.0,0.0,1.04
20120226:0710,0.0,0.0,2.03
20120226:0810,320.98,375.82,3.02
20120226:0910,441.91,513.77,4.02
20120226:1010,702.3,851.21,5.66
20120226:1110,759.92,947.63,7.3
20120226:1210,725.56,914.98,8.94
20120226:1310,722.74,905.16,9.46
20120226:1410,495.91,598.69,9.99
20120226:1510,378.16,455.44,10.51
20120226:1610,136.63,178.02,9.3
20120226:1710,0.0,1.8,8.08
20120226:1810,0.0,0.0,6.87
20120226:1910,0.0,0.0,6.2
20120226:2010,0.0,0.0,5.53
20120226:2110,0.0,0.0,4.86
20120226:2210,0.0,0.0,4.8
20120226:2310,0.0,0.0,4.74
20120227:0010,0.0,0.0,4.68
20120227:0110,0.0,0.0,4.77
20120227:0210,0.0,0.0,4.86
20120227:0310,0.0,0.0,4.96
20120227:0410,0.0,0.0,5.12
20120227:0510,0.0,0.0,5.28
20120227:0610,0.0,0.0,5.45
20120227:0710,0.0,0.0,6.05
20120227:0810,122.65,155.55,6.65
20120227:0910,41.78,63.73,7.25
20120227:1010,59.06,84.37,8.1
20120227:1110,52.74,77.19,8.94
20120227:1210,42.77,65.52,9.79
20120227:1310,35.34,56.55,10.16
20120227:1410,23.88,42.19,10.52
20120227:1510,51.48,76.29,10.89
20120227:1610,37.08,58.82,10.32
20120227:1710,0.0,2.69,9.74
20120227:1810,0.0,0.0,9.16
20120227:1910,0.0,0.0,8.8
20120227:2010,0.0,0.0,8.44
20120227:2110,0.0,0.0,8.07
20120227:2210,0.0,0.0,8.06
20120227:2310,0.0,0.0,8.04
20120228:0010,0.0,0.0,8.02
20120228:0110,0.0,0.0,8.11
20120228:0210,0.0,0.0,8.2
20120228:0310,0.0,0.0,8.29
20120228:0410,0.0,0.0,8.27
20120228:0510,0.0,0.0,8.25
20120228:0610,0.0,0.0,8.23
20120228:0710,0.0,1.8,8.53
20120228:0810,35.98,57.08,8.83
20120228:0910,97.04,128.33,9.14
20120228:1010,141.41,179.24,9.85
20120228:1110,189.0,233.91,10.57
20120228:1210,241.59,291.65,11.29
20120228:1310,354.26,425.7,11.56
20120228:1410,218.7,268.86,11.82
20120228:1510,194.81,242.0,12.09
20120228:1610,219.16,279.18,11.55
20120228:1710,0.0,2.69,11.0
20120228:1810,0.0,0.0,10.46
20120228:1910,0.0,0.0,10.09
20120228:2010,0.0,0.0,9.72
20120228:2110,0.0,0.0,9.35
20120228:2210,0.0,0.0,9.24
20120228:2310,0.0,0.0,9.13
20120229:0010,0.0,0.0,9.02
20120229:0110,0.0,0.0,8.65
20120229:0210,0.0,0.0,8.28
20120229:0310,0.0,0.0,7.92
20120229:0410,0.0,0.0,7.78
20120229:0510,0.0,0.0,7.65
20120229:0610,0.0,0.0,7.52
20120229:0710,0.0,1.8,7.7
20120229:0810,35.4,56.17,7.89
20120229:0910,40.84,62.83,8.08
20120229:1010,47.46,70.91,8.6
20120229:1110,41.37,63.73,9.11
20120229:1210,75.07,103.67,9.63
20120229:1310,109.47,143.61,10.28
20120229:1410,300.21,359.74,10.94
20120229:1510,243.97,296.92,11.59
20120229:1610,100.64,135.38,10.4
20120229:1710,0.0,3.59,9.2
20120229:1810,0.0,0.0,8.0
20120229:1910,0.0,0.0,6.98
20120229:2010,0.0,0.0,5.97
20120229:2110,0.0,0.0,4.95
20120229:2210,0.0,0.0,4.65
20120229:2310,0.0,0.0,4.34
20120301:0010,0.0,0.0,4.03
20120301:0110,0.0,0.0,4.08
20120301:0210,0.0,0.0,4.13
20120301:0310,0.0,0.0,4.18
20120301:0410,0.0,0.0,3.99
20120301:0510,0.0,0.0,3.8
20120301:0610,0.0,0.0,3.61
20120301:0710,11.83,26.65,4.39
20120301:0810,292.86,347.02,5.18
20120301:0910,517.85,609.74,5.97
20120301:1010,588.92,704.15,7.41
20120301:1110,658.34,801.96,8.85
20120301:1210,289.96,347.06,10.3
20120301:1310,630.05,774.16,10.85
20120301:1410,473.1,573.19,11.4
20120301:1510,423.37,515.39,11.95
