datetime,netload,load,pv,temp,irradiance,month_x,month_y,day_x,day_y,hour_x,hour_y
2012-07-13 06:00:00,0.972,1.005,0.03336,15.16,44.75,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2012-07-13 07:00:00,0.693,0.76,0.0666399999999999,16.11,244.69,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063
2012-07-13 08:00:00,0.612,0.732,0.12,17.06,443.78,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998
2012-07-13 09:00:00,0.665,0.838,0.17336,18.01,613.06,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475
2012-07-13 10:00:00,0.562,0.809,0.24664,18.79,368.87,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.5000000000000003,-0.8660254037844385
2012-07-13 11:00:00,0.405,0.912,0.50664,19.57,169.7,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682
2012-07-13 12:00:00,0.303,0.923,0.62,20.36,881.03,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2012-07-13 13:00:00,0.16,0.793,0.63336,19.96,776.21,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.25881904510252035,-0.9659258262890684
2012-07-13 14:00:00,0.422,0.982,0.56,19.57,136.13,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
2012-07-13 15:00:00,0.63,0.95,0.32,19.18,576.31,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.7071067811865471,-0.7071067811865479
2012-07-13 16:00:00,0.617,0.984,0.36664,18.48,256.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004
