time,irradiance,temp,wind
20130131:1010,759.89,8.38,1.16
20130131:1110,806.33,9.97,1.13
20130131:1210,552.87,11.56,1.09
20130131:1310,233.74,11.96,0.96
20130131:1410,115.37,12.35,0.83
20130131:1510,51.61,12.75,0.7
20130131:1610,4.33,12.01,0.88
20130131:1710,0.0,11.27,1.05
20130131:1810,0.0,10.53,1.23
20130131:1910,0.0,9.86,0.92
20130131:2010,0.0,9.2,0.61
20130131:2110,0.0,8.54,0.3
20130131:2210,0.0,7.92,0.51
20130131:2310,0.0,7.31,0.71
20130201:0010,0.0,6.69,0.91
20130201:0110,0.0,6.75,0.99
20130201:0210,0.0,6.81,1.07
20130201:0310,0.0,6.87,1.14
20130201:0410,0.0,6.87,1.31
20130201:0510,0.0,6.87,1.47
20130201:0610,0.0,6.87,1.63
20130201:0710,0.0,7.58,1.47
20130201:0810,31.33,8.29,1.31
20130201:0910,283.05,9.0,1.14
20130201:1010,146.49,10.06,1.25
20130201:1110,54.37,11.12,1.36
20130201:1210,44.23,12.17,1.46
20130201:1310,35.94,12.55,1.51
20130201:1410,34.1,12.92,1.55
20130201:1510,49.76,13.29,1.6
20130201:1610,8.66,12.88,1.65
20130201:1710,0.0,12.46,1.69
20130201:1810,0.0,12.05,1.74
20130201:1910,0.0,11.84,1.69
20130201:2010,0.0,11.63,1.64
20130201:2110,0.0,11.42,1.59
20130201:2210,0.0,11.28,1.74
20130201:2310,0.0,11.13,1.89
20130202:0010,0.0,10.99,2.04
20130202:0110,0.0,10.6,1.48
20130202:0210,0.0,10.2,0.92
20130202:0310,0.0,9.8,0.36
20130202:0410,0.0,8.26,1.4
20130202:0510,0.0,6.72,2.45
20130202:0610,0.0,5.18,3.49
20130202:0710,0.0,4.71,3.49
20130202:0810,81.68,4.23,3.5
20130202:0910,29.49,3.75,3.5
20130202:1010,55.29,4.01,3.95
20130202:1110,196.49,4.27,4.4
20130202:1210,72.8,4.52,4.84
20130202:1310,52.53,4.68,4.45
20130202:1410,59.9,4.84,4.05
20130202:1510,86.42,5.0,3.66
20130202:1610,8.66,4.55,3.71
20130202:1710,0.0,4.09,3.77
20130202:1810,0.0,3.64,3.83
20130202:1910,0.0,3.31,3.51
20130202:2010,0.0,2.98,3.19
20130202:2110,0.0,2.65,2.87
20130202:2210,0.0,2.35,3.44
20130202:2310,0.0,2.06,4.01
20130203:0010,0.0,1.76,4.58
20130203:0110,0.0,1.48,4.31
20130203:0210,0.0,1.2,4.04
20130203:0310,0.0,0.92,3.77
20130203:0410,0.0,0.66,3.64
20130203:0510,0.0,0.4,3.52
20130203:0610,0.0,0.14,3.39
20130203:0710,0.0,0.46,3.59
20130203:0810,83.2,0.78,3.79
20130203:0910,78.33,1.09,3.99
20130203:1010,124.41,1.81,4.32
20130203:1110,881.22,2.53,4.66
20130203:1210,274.81,3.25,4.99
20130203:1310,262.31,3.43,4.59
20130203:1410,57.14,3.61,4.19
20130203:1510,47.92,3.78,3.79
20130203:1610,10.39,3.22,3.48
20130203:1710,0.0,2.65,3.16
20130203:1810,0.0,2.09,2.84
20130203:1910,0.0,1.82,2.77
20130203:2010,0.0,1.54,2.69
20130203:2110,0.0,1.27,2.62
20130203:2210,0.0,1.41,2.45
20130203:2310,0.0,1.54,2.28
20130204:0010,0.0,1.68,2.11
20130204:0110,0.0,1.73,1.57
20130204:0210,0.0,1.78,1.03
20130204:0310,0.0,1.83,0.5
20130204:0410,0.0,1.96,0.58
20130204:0510,0.0,2.08,0.67
20130204:0610,0.0,2.21,0.76
20130204:0710,0.0,3.03,0.71
20130204:0810,211.0,3.85,0.67
20130204:0910,80.17,4.67,0.62
20130204:1010,76.49,5.68,0.97
20130204:1110,173.59,6.68,1.33
20130204:1210,234.03,7.68,1.68
20130204:1310,137.65,8.15,1.6
20130204:1410,93.08,8.62,1.52
20130204:1510,118.77,9.08,1.43
20130204:1610,23.37,8.6,1.27
20130204:1710,0.0,8.11,1.11
20130204:1810,0.0,7.62,0.95
20130204:1910,0.0,7.51,0.97
20130204:2010,0.0,7.41,0.99
20130204:2110,0.0,7.3,1.01
20130204:2210,0.0,7.17,0.97
20130204:2310,0.0,7.03,0.92
20130205:0010,0.0,6.9,0.88
20130205:0110,0.0,6.74,0.91
20130205:0210,0.0,6.57,0.95
20130205:0310,0.0,6.41,0.98
20130205:0410,0.0,6.29,0.87
20130205:0510,0.0,6.17,0.76
20130205:0610,0.0,6.05,0.65
20130205:0710,0.0,6.68,0.59
20130205:0810,293.34,7.31,0.54
20130205:0910,56.21,7.94,0.48
20130205:1010,349.4,8.07,0.9
20130205:1110,871.51,8.19,1.32
20130205:1210,992.38,8.31,1.74
20130205:1310,902.8,8.59,1.42
20130205:1410,682.93,8.87,1.1
20130205:1510,85.29,9.15,0.79
20130205:1610,26.83,8.31,1.01
20130205:1710,0.0,7.47,1.23
20130205:1810,0.0,6.63,1.45
20130205:1910,0.0,6.06,1.29
20130205:2010,0.0,5.5,1.13
20130205:2110,0.0,4.93,0.97
20130205:2210,0.0,4.4,1.18
20130205:2310,0.0,3.86,1.39
20130206:0010,0.0,3.33,1.6
20130206:0110,0.0,2.56,1.37
20130206:0210,0.0,1.78,1.15
20130206:0310,0.0,1.01,0.92
20130206:0410,0.0,0.62,1.16
20130206:0510,0.0,0.24,1.39
20130206:0610,0.0,-0.15,1.63
20130206:0710,0.0,0.6,1.56
20130206:0810,24.88,1.35,1.5
20130206:0910,57.14,2.09,1.43
20130206:1010,147.51,3.01,1.2
20130206:1110,71.88,3.92,0.97
20130206:1210,66.35,4.83,0.73
20130206:1310,112.43,5.05,0.8
20130206:1410,214.77,5.27,0.86
20130206:1510,203.49,5.48,0.92
20130206:1610,7.79,4.87,1.22
20130206:1710,0.0,4.26,1.52
20130206:1810,0.0,3.65,1.82
20130206:1910,0.0,3.17,2.24
20130206:2010,0.0,2.69,2.66
20130206:2110,0.0,2.21,3.08
20130206:2210,0.0,1.9,2.94
20130206:2310,0.0,1.58,2.8
20130207:0010,0.0,1.27,2.66
20130207:0110,0.0,1.04,2.37
20130207:0210,0.0,0.8,2.08
20130207:0310,0.0,0.57,1.79
20130207:0410,0.0,0.48,1.93
20130207:0510,0.0,0.4,2.06
20130207:0610,0.0,0.31,2.19
20130207:0710,10.39,0.62,2.29
20130207:0810,348.04,0.93,2.38
20130207:0910,331.56,1.23,2.47
20130207:1010,186.64,1.68,3.24
20130207:1110,167.51,2.13,4.01
20130207:1210,70.96,2.58,4.79
20130207:1310,104.13,2.72,4.13
20130207:1410,114.63,2.86,3.47
20130207:1510,139.69,2.99,2.81
20130207:1610,31.16,2.26,2.74
20130207:1710,0.0,1.52,2.66
20130207:1810,0.0,0.78,2.58
20130207:1910,0.0,0.59,2.3
20130207:2010,0.0,0.39,2.03
20130207:2110,0.0,0.2,1.75
20130207:2210,0.0,0.05,1.81
20130207:2310,0.0,-0.1,1.86
20130208:0010,0.0,-0.25,1.92
20130208:0110,0.0,-0.44,1.83
20130208:0210,0.0,-0.64,1.73
20130208:0310,0.0,-0.83,1.64
20130208:0410,0.0,-1.02,1.7
20130208:0510,0.0,-1.22,1.76
20130208:0610,0.0,-1.41,1.82
20130208:0710,11.25,-0.82,1.77
20130208:0810,237.22,-0.23,1.73
20130208:0910,256.5,0.35,1.68
20130208:1010,287.53,1.26,2.17
20130208:1110,341.15,2.17,2.67
20130208:1210,455.13,3.08,3.16
20130208:1310,480.65,3.22,3.41
20130208:1410,513.69,3.35,3.66
20130208:1510,505.82,3.48,3.9
20130208:1610,16.45,2.5,3.45
20130208:1710,0.0,1.51,3.0
20130208:1810,0.0,0.53,2.55
20130208:1910,0.0,0.11,2.31
20130208:2010,0.0,-0.31,2.06
20130208:2110,0.0,-0.73,1.82
20130208:2210,0.0,-0.81,1.74
20130208:2310,0.0,-0.9,1.66
20130209:0010,0.0,-0.98,1.59
20130209:0110,0.0,-1.21,1.49
20130209:0210,0.0,-1.45,1.39
20130209:0310,0.0,-1.69,1.3
20130209:0410,0.0,-1.8,1.54
20130209:0510,0.0,-1.9,1.79
20130209:0610,0.0,-2.01,2.04
20130209:0710,12.12,-1.53,2.45
20130209:0810,212.64,-1.05,2.85
20130209:0910,306.96,-0.57,3.26
20130209:1010,417.79,0.22,3.37
20130209:1110,593.42,1.01,3.49
20130209:1210,518.22,1.8,3.6
20130209:1310,292.08,2.08,3.59
20130209:1410,530.78,2.35,3.57
20130209:1510,249.26,2.62,3.56
20130209:1610,36.36,1.66,3.06
20130209:1710,0.0,0.69,2.57
20130209:1810,0.0,-0.27,2.07
20130209:1910,0.0,-0.64,1.77
20130209:2010,0.0,-1.02,1.46
20130209:2110,0.0,-1.39,1.16
20130209:2210,0.0,-1.96,0.94
20130209:2310,0.0,-2.54,0.73
20130210:0010,0.0,-3.11,0.51
20130210:0110,0.0,-3.68,0.42
20130210:0210,0.0,-4.26,0.34
20130210:0310,0.0,-4.83,0.25
20130210:0410,0.0,-5.77,0.5
20130210:0510,0.0,-6.7,0.75
20130210:0610,0.0,-7.64,1.01
20130210:0710,12.98,-6.4,1.07
20130210:0810,197.3,-5.17,1.14
20130210:0910,161.81,-3.94,1.2
20130210:1010,434.12,-2.0,1.43
20130210:1110,304.29,-0.06,1.65
20130210:1210,137.31,1.87,1.88
20130210:1310,115.19,2.28,1.95
20130210:1410,95.84,2.68,2.02
20130210:1510,110.23,3.08,2.1
20130210:1610,18.18,2.94,1.96
20130210:1710,0.0,2.79,1.82
20130210:1810,0.0,2.64,1.68
20130210:1910,0.0,2.71,1.74
20130210:2010,0.0,2.78,1.79
20130210:2110,0.0,2.85,1.85
20130210:2210,0.0,3.04,2.0
20130210:2310,0.0,3.24,2.14
20130211:0010,0.0,3.43,2.29
20130211:0110,0.0,3.24,1.69
20130211:0210,0.0,3.04,1.09
20130211:0310,0.0,2.85,0.5
20130211:0410,0.0,2.52,0.9
20130211:0510,0.0,2.19,1.31
20130211:0610,0.0,1.86,1.71
20130211:0710,7.79,2.01,1.38
20130211:0810,27.65,2.16,1.06
20130211:0910,47.92,2.3,0.73
20130211:1010,55.29,2.74,0.69
20130211:1110,82.02,3.17,0.64
20130211:1210,94.0,3.6,0.59
20130211:1310,106.9,3.44,0.79
20130211:1410,53.45,3.28,0.99
20130211:1510,20.27,3.12,1.19
20130211:1610,17.31,2.78,1.18
20130211:1710,0.0,2.43,1.18
20130211:1810,0.0,2.08,1.17
20130211:1910,0.0,1.65,1.06
20130211:2010,0.0,1.21,0.95
20130211:2110,0.0,0.78,0.84
20130211:2210,0.0,0.7,0.82
20130211:2310,0.0,0.62,0.8
20130212:0010,0.0,0.54,0.77
20130212:0110,0.0,0.7,0.88
20130212:0210,0.0,0.85,0.98
20130212:0310,0.0,1.01,1.09
20130212:0410,0.0,1.19,1.13
20130212:0510,0.0,1.37,1.16
20130212:0610,0.0,1.55,1.2
20130212:0710,10.39,1.97,1.5
20130212:0810,30.41,2.39,1.81
20130212:0910,41.47,2.8,2.11
20130212:1010,145.03,3.24,2.38
20130212:1110,99.53,3.68,2.65
20130212:1210,77.41,4.12,2.92
20130212:1310,46.08,4.38,2.61
20130212:1410,38.7,4.64,2.3
20130212:1510,53.45,4.9,1.99
20130212:1610,34.63,4.34,1.92
20130212:1710,0.0,3.77,1.86
20130212:1810,0.0,3.2,1.79
20130212:1910,0.0,2.87,1.76
20130212:2010,0.0,2.53,1.73
20130212:2110,0.0,2.2,1.7
20130212:2210,0.0,1.86,1.63
20130212:2310,0.0,1.51,1.56
20130213:0010,0.0,1.17,1.49
20130213:0110,0.0,0.88,1.7
20130213:0210,0.0,0.59,1.9
20130213:0310,0.0,0.3,2.11
20130213:0410,0.0,-0.3,2.03
20130213:0510,0.0,-0.9,1.94
20130213:0610,0.0,-1.5,1.86
20130213:0710,4.33,-1.26,1.9
20130213:0810,47.92,-1.03,1.94
20130213:0910,56.21,-0.8,1.99
20130213:1010,105.06,0.23,2.39
20130213:1110,73.72,1.26,2.8
20130213:1210,58.98,2.29,3.2
20130213:1310,66.35,2.69,2.94
20130213:1410,57.14,3.09,2.68
20130213:1510,47.92,3.48,2.41
20130213:1610,32.03,2.34,2.47
20130213:1710,0.0,1.19,2.53
20130213:1810,0.0,0.04,2.59
20130213:1910,0.0,-0.82,2.4
20130213:2010,0.0,-1.69,2.21
20130213:2110,0.0,-2.55,2.01
20130213:2210,0.0,-3.04,2.09
20130213:2310,0.0,-3.54,2.17
20130214:0010,0.0,-4.03,2.25
20130214:0110,0.0,-4.64,2.02
20130214:0210,0.0,-5.26,1.79
20130214:0310,0.0,-5.87,1.56
20130214:0410,0.0,-6.62,1.49
20130214:0510,0.0,-7.36,1.43
20130214:0610,0.0,-8.11,1.37
20130214:0710,7.79,-6.31,1.41
20130214:0810,48.84,-4.52,1.45
20130214:0910,168.04,-2.73,1.49
20130214:1010,288.75,0.33,1.33
20130214:1110,310.04,3.39,1.18
20130214:1210,204.74,6.44,1.02
20130214:1310,210.35,6.95,1.2
20130214:1410,132.93,7.46,1.39
20130214:1510,60.82,7.97,1.57
20130214:1610,36.36,6.79,1.53
20130214:1710,0.0,5.6,1.48
20130214:1810,0.0,4.41,1.43
20130214:1910,0.0,4.14,1.43
20130214:2010,0.0,3.86,1.43
20130214:2110,0.0,3.59,1.43
20130214:2210,0.0,3.29,1.22
20130214:2310,0.0,3.0,1.01
20130215:0010,0.0,2.7,0.8
20130215:0110,0.0,2.11,0.58
20130215:0210,0.0,1.52,0.37
20130215:0310,0.0,0.93,0.15
20130215:0410,0.0,1.44,0.55
20130215:0510,0.0,1.96,0.95
20130215:0610,0.0,2.47,1.35
20130215:0710,21.64,3.26,1.73
20130215:0810,52.53,4.04,2.11
20130215:0910,80.17,4.82,2.48
20130215:1010,105.06,5.39,2.77
20130215:1110,269.7,5.95,3.06
20130215:1210,177.11,6.51,3.35
20130215:1310,148.37,6.75,3.12
20130215:1410,380.69,6.99,2.88
20130215:1510,273.13,7.23,2.65
20130215:1610,43.28,6.41,2.56
20130215:1710,0.0,5.58,2.46
20130215:1810,0.0,4.76,2.37
20130215:1910,0.0,4.44,2.24
20130215:2010,0.0,4.12,2.11
20130215:2110,0.0,3.8,1.97
20130215:2210,0.0,3.52,1.93
20130215:2310,0.0,3.25,1.88
20130216:0010,0.0,2.97,1.83
20130216:0110,0.0,3.03,1.68
20130216:0210,0.0,3.08,1.52
20130216:0310,0.0,3.14,1.37
20130216:0410,0.0,2.78,1.02
20130216:0510,0.0,2.41,0.68
20130216:0610,0.0,2.05,0.33
20130216:0710,21.64,2.59,0.51
20130216:0810,120.43,3.13,0.69
20130216:0910,289.94,3.66,0.87
20130216:1010,408.66,4.86,1.16
20130216:1110,463.77,6.06,1.45
20130216:1210,482.78,7.25,1.74
20130216:1310,460.4,7.75,1.76
20130216:1410,378.35,8.25,1.77
20130216:1510,261.47,8.75,1.79
20130216:1610,47.61,7.36,1.66
20130216:1710,0.0,5.96,1.53
20130216:1810,0.0,4.57,1.39
20130216:1910,0.0,3.67,1.17
20130216:2010,0.0,2.78,0.94
20130216:2110,0.0,1.88,0.72
20130216:2210,0.0,1.22,0.72
20130216:2310,0.0,0.55,0.73
20130217:0010,0.0,-0.11,0.73
20130217:0110,0.0,-0.45,0.88
20130217:0210,0.0,-0.8,1.03
20130217:0310,0.0,-1.15,1.19
20130217:0410,0.0,-1.58,1.22
20130217:0510,0.0,-2.0,1.25
20130217:0610,0.0,-2.43,1.28
20130217:0710,22.51,-0.75,1.24
20130217:0810,396.48,0.92,1.2
20130217:0910,434.07,2.59,1.16
20130217:1010,537.62,4.43,0.93
20130217:1110,590.03,6.27,0.7
20130217:1210,570.17,8.1,0.47
20130217:1310,556.69,8.31,0.85
20130217:1410,471.01,8.52,1.22
20130217:1510,309.92,8.73,1.6
20130217:1610,42.42,7.6,1.47
20130217:1710,0.0,6.46,1.33
20130217:1810,0.0,5.33,1.2
20130217:1910,0.0,4.03,1.04
20130217:2010,0.0,2.72,0.88
20130217:2110,0.0,1.42,0.72
20130217:2210,0.0,0.82,0.87
20130217:2310,0.0,0.23,1.03
20130218:0010,0.0,-0.37,1.19
20130218:0110,0.0,-0.12,1.23
20130218:0210,0.0,0.12,1.28
20130218:0310,0.0,0.36,1.32
20130218:0410,0.0,0.26,1.33
20130218:0510,0.0,0.15,1.33
20130218:0610,0.0,0.05,1.34
20130218:0710,28.57,1.23,1.17
20130218:0810,317.97,2.41,1.0
20130218:0910,387.9,3.58,0.83
20130218:1010,233.33,4.94,0.89
20130218:1110,384.57,6.29,0.95
20130218:1210,337.26,7.64,1.01
20130218:1310,299.13,7.97,1.02
20130218:1410,288.53,8.3,1.03
20130218:1510,340.06,8.63,1.05
20130218:1610,34.63,7.98,0.95
20130218:1710,0.0,7.32,0.86
20130218:1810,0.0,6.67,0.76
20130218:1910,0.0,5.75,0.8
20130218:2010,0.0,4.82,0.84
20130218:2110,0.0,3.9,0.88
20130218:2210,0.0,3.35,0.9
20130218:2310,0.0,2.81,0.92
20130219:0010,0.0,2.26,0.94
20130219:0110,0.0,2.05,0.93
20130219:0210,0.0,1.84,0.93
20130219:0310,0.0,1.63,0.92
20130219:0410,0.0,1.4,1.01
20130219:0510,0.0,1.17,1.1
20130219:0610,0.0,0.94,1.19
20130219:0710,21.64,2.35,1.02
20130219:0810,451.23,3.76,0.85
20130219:0910,532.78,5.16,0.68
20130219:1010,673.32,6.54,0.77
20130219:1110,762.71,7.91,0.87
20130219:1210,765.59,9.28,0.97
20130219:1310,738.69,9.5,1.04
20130219:1410,628.44,9.72,1.12
20130219:1510,384.65,9.93,1.2
20130219:1610,41.55,8.68,1.37
20130219:1710,0.0,7.42,1.55
20130219:1810,0.0,6.16,1.72
20130219:1910,0.0,5.22,1.62
20130219:2010,0.0,4.28,1.51
20130219:2110,0.0,3.34,1.41
20130219:2210,0.0,2.97,1.31
20130219:2310,0.0,2.6,1.22
20130220:0010,0.0,2.23,1.13
20130220:0110,0.0,1.93,1.24
20130220:0210,0.0,1.62,1.34
20130220:0310,0.0,1.31,1.45
20130220:0410,0.0,1.18,1.54
20130220:0510,0.0,1.05,1.63
20130220:0610,0.0,0.92,1.72
20130220:0710,20.78,2.18,1.76
20130220:0810,502.35,3.44,1.79
20130220:0910,627.64,4.7,1.82
20130220:1010,793.37,6.11,2.1
20130220:1110,855.34,7.52,2.38
20130220:1210,822.0,8.93,2.66
20130220:1310,765.87,9.17,2.71
20130220:1410,646.35,9.4,2.76
20130220:1510,436.16,9.63,2.81
20130220:1610,239.78,7.94,2.64
20130220:1710,0.0,6.24,2.47
20130220:1810,0.0,4.54,2.3
20130220:1910,0.0,3.62,2.18
20130220:2010,0.0,2.71,2.06
20130220:2110,0.0,1.79,1.94
20130220:2210,0.0,1.26,1.79
20130220:2310,0.0,0.74,1.63
20130221:0010,0.0,0.21,1.48
20130221:0110,0.0,-0.31,1.51
20130221:0210,0.0,-0.84,1.54
20130221:0310,0.0,-1.36,1.57
20130221:0410,0.0,-1.7,1.46
20130221:0510,0.0,-2.04,1.35
20130221:0610,0.0,-2.38,1.24
20130221:0710,25.97,-1.35,1.3
20130221:0810,102.37,-0.32,1.35
20130221:0910,101.37,0.7,1.41
20130221:1010,105.06,2.1,1.71
20130221:1110,136.39,3.5,2.0
20130221:1210,127.17,4.9,2.3
20130221:1310,136.39,5.1,2.32
20130221:1410,108.74,5.29,2.33
20130221:1510,64.51,5.48,2.34
20130221:1610,50.25,4.21,2.23
20130221:1710,0.0,2.94,2.11
20130221:1810,0.0,1.67,1.99
20130221:1910,0.0,0.83,1.95
20130221:2010,0.0,-0.01,1.91
20130221:2110,0.0,-0.85,1.88
20130221:2210,0.0,-0.88,1.75
20130221:2310,0.0,-0.9,1.63
20130222:0010,0.0,-0.93,1.5
20130222:0110,0.0,-1.27,1.49
20130222:0210,0.0,-1.62,1.49
20130222:0310,0.0,-1.96,1.48
20130222:0410,0.0,-2.2,1.47
20130222:0510,0.0,-2.43,1.47
20130222:0610,0.0,-2.67,1.46
20130222:0710,17.31,-1.75,1.53
20130222:0810,60.82,-0.83,1.59
20130222:0910,70.96,0.08,1.66
20130222:1010,82.94,1.31,1.86
20130222:1110,143.76,2.54,2.06
20130222:1210,155.74,3.76,2.26
20130222:1310,101.37,3.76,2.26
20130222:1410,94.0,3.76,2.25
20130222:1510,84.78,3.75,2.25
20130222:1610,83.76,2.84,1.96
20130222:1710,0.0,1.92,1.68
20130222:1810,0.0,1.01,1.39
20130222:1910,0.0,0.41,1.3
20130222:2010,0.0,-0.19,1.2
20130222:2110,0.0,-0.79,1.1
20130222:2210,0.0,-1.05,1.35
20130222:2310,0.0,-1.3,1.59
20130223:0010,0.0,-1.56,1.83
20130223:0110,0.0,-2.02,1.98
20130223:0210,0.0,-2.49,2.13
20130223:0310,0.0,-2.96,2.28
20130223:0410,0.0,-3.03,2.23
20130223:0510,0.0,-3.11,2.18
20130223:0610,0.0,-3.18,2.14
20130223:0710,90.8,-2.31,2.33
20130223:0810,26.72,-1.45,2.51
20130223:0910,66.35,-0.59,2.7
20130223:1010,123.49,0.29,3.04
20130223:1110,121.64,1.16,3.37
20130223:1210,67.27,2.03,3.71
20130223:1310,102.29,1.89,4.03
20130223:1410,111.51,1.75,4.35
20130223:1510,37.78,1.61,4.68
20130223:1610,12.9,1.04,4.11
20130223:1710,0.0,0.46,3.54
20130223:1810,0.0,-0.11,2.97
20130223:1910,0.0,-0.48,3.1
20130223:2010,0.0,-0.86,3.23
20130223:2110,0.0,-1.23,3.37
20130223:2210,0.0,-1.52,3.55
20130223:2310,0.0,-1.8,3.73
20130224:0010,0.0,-2.09,3.92
20130224:0110,0.0,-2.58,4.01
20130224:0210,0.0,-3.08,4.1
20130224:0310,0.0,-3.57,4.19
20130224:0410,0.0,-3.67,4.03
20130224:0510,0.0,-3.76,3.86
20130224:0610,0.0,-3.86,3.7
20130224:0710,37.61,-3.24,3.98
20130224:0810,116.97,-2.63,4.26
20130224:0910,107.82,-2.02,4.54
20130224:1010,101.37,-1.26,4.4
20130224:1110,104.13,-0.5,4.26
20130224:1210,70.96,0.26,4.12
20130224:1310,86.63,0.58,4.23
20130224:1410,108.74,0.9,4.33
20130224:1510,162.54,1.22,4.43
20130224:1610,110.52,0.69,3.85
20130224:1710,0.0,0.16,3.28
20130224:1810,0.0,-0.37,2.7
20130224:1910,0.0,-0.6,2.66
20130224:2010,0.0,-0.82,2.61
20130224:2110,0.0,-1.05,2.57
20130224:2210,0.0,-1.17,2.27
20130224:2310,0.0,-1.29,1.98
20130225:0010,0.0,-1.41,1.68
20130225:0110,0.0,-1.71,1.79
20130225:0210,0.0,-2.02,1.9
20130225:0310,0.0,-2.33,2.01
20130225:0410,0.0,-2.48,1.89
20130225:0510,0.0,-2.63,1.76
20130225:0610,0.0,-2.78,1.63
20130225:0710,11.06,-1.9,1.6
20130225:0810,168.05,-1.03,1.58
20130225:0910,401.29,-0.16,1.56
20130225:1010,640.08,1.22,1.75
20130225:1110,548.33,2.59,1.94
20130225:1210,273.12,3.96,2.14
20130225:1310,450.56,4.47,2.26
20130225:1410,596.15,4.97,2.38
20130225:1510,310.68,5.47,2.5
20130225:1610,142.11,4.29,2.36
20130225:1710,0.0,3.1,2.23
20130225:1810,0.0,1.92,2.1
20130225:1910,0.0,1.21,1.94
20130225:2010,0.0,0.49,1.78
20130225:2110,0.0,-0.22,1.63
20130225:2210,0.0,-0.44,1.44
20130225:2310,0.0,-0.65,1.25
20130226:0010,0.0,-0.87,1.06
20130226:0110,0.0,-1.61,1.13
20130226:0210,0.0,-2.36,1.2
20130226:0310,0.0,-3.1,1.27
20130226:0410,0.0,-3.2,1.16
20130226:0510,0.0,-3.29,1.06
20130226:0610,0.0,-3.39,0.95
20130226:0710,24.88,-1.63,0.91
20130226:0810,520.92,0.13,0.86
20130226:0910,716.19,1.89,0.81
20130226:1010,897.88,3.72,1.18
20130226:1110,989.78,5.54,1.54
20130226:1210,948.27,7.36,1.9
20130226:1310,731.71,7.59,2.08
20130226:1410,383.6,7.82,2.26
20130226:1510,385.4,8.04,2.44
20130226:1610,291.47,6.43,2.35
20130226:1710,0.0,4.82,2.26
20130226:1810,0.0,3.21,2.17
20130226:1910,0.0,2.55,1.95
20130226:2010,0.0,1.9,1.74
20130226:2110,0.0,1.24,1.53
20130226:2210,0.0,0.37,1.42
20130226:2310,0.0,-0.5,1.3
20130227:0010,0.0,-1.37,1.19
20130227:0110,0.0,-1.52,1.01
20130227:0210,0.0,-1.68,0.83
20130227:0310,0.0,-1.83,0.65
20130227:0410,0.0,-1.95,0.54
20130227:0510,0.0,-2.08,0.44
20130227:0610,0.0,-2.2,0.33
20130227:0710,193.39,-0.35,0.51
20130227:0810,322.19,1.49,0.68
20130227:0910,459.59,3.33,0.86
20130227:1010,869.55,4.95,1.14
20130227:1110,1000.58,6.57,1.43
20130227:1210,968.21,8.18,1.72
20130227:1310,870.62,8.5,1.75
20130227:1410,649.38,8.82,1.78
20130227:1510,497.57,9.14,1.81
20130227:1610,255.33,7.71,1.81
20130227:1710,0.0,6.28,1.81
20130227:1810,0.0,4.85,1.81
20130227:1910,0.0,3.91,1.49
20130227:2010,0.0,2.98,1.16
20130227:2110,0.0,2.04,0.84
20130227:2210,0.0,1.41,0.66
20130227:2310,0.0,0.78,0.48
20130228:0010,0.0,0.15,0.3
20130228:0110,0.0,0.03,0.35
20130228:0210,0.0,-0.1,0.4
20130228:0310,0.0,-0.22,0.44
20130228:0410,0.0,-0.45,0.56
20130228:0510,0.0,-0.68,0.67
20130228:0610,0.0,-0.91,0.79
20130228:0710,197.75,1.15,0.66
20130228:0810,539.64,3.21,0.54
20130228:0910,771.6,5.27,0.41
20130228:1010,942.55,6.78,0.87
20130228:1110,1042.89,8.29,1.33
20130228:1210,978.95,9.8,1.79
20130228:1310,895.38,10.19,1.86
20130228:1410,756.37,10.58,1.92
20130228:1510,533.52,10.96,1.99
20130228:1610,297.63,9.36,1.85
20130228:1710,0.0,7.75,1.71
20130228:1810,0.0,6.14,1.57
20130228:1910,0.0,5.05,1.14
20130228:2010,0.0,3.96,0.72
20130228:2110,0.0,2.87,0.29
20130228:2210,0.0,2.11,0.39
20130228:2310,0.0,1.36,0.49
20130301:0010,0.0,0.6,0.59
20130301:0110,0.0,0.74,0.6
20130301:0210,0.0,0.88,0.6
20130301:0310,0.0,1.01,0.61
20130301:0410,0.0,0.95,0.55
20130301:0510,0.0,0.88,0.5
20130301:0610,0.0,0.81,0.44
20130301:0710,43.47,2.64,0.65
20130301:0810,91.58,4.48,0.86
20130301:0910,82.02,6.32,1.08
20130301:1010,162.19,7.92,1.51
20130301:1110,686.66,9.53,1.94
20130301:1210,730.27,11.14,2.37
20130301:1310,728.1,11.42,2.4
20130301:1410,601.29,11.7,2.44
20130301:1510,367.38,11.98,2.47
20130301:1610,180.88,10.31,2.32
20130301:1710,0.0,8.64,2.17
20130301:1810,0.0,6.97,2.01
20130301:1910,0.0,6.43,1.66
20130301:2010,0.0,5.9,1.31
20130301:2110,0.0,5.36,0.95
20130301:2210,0.0,5.19,1.15
20130301:2310,0.0,5.02,1.36
20130302:0010,0.0,4.85,1.56
20130302:0110,0.0,4.08,1.51
20130302:0210,0.0,3.31,1.47
20130302:0310,0.0,2.53,1.42
20130302:0410,0.0,2.22,1.4
20130302:0510,0.0,1.91,1.38
20130302:0610,0.0,1.6,1.37
20130302:0710,35.94,3.33,1.31
20130302:0810,69.12,5.06,1.26
20130302:0910,89.39,6.79,1.21
20130302:1010,103.21,8.35,1.54
20130302:1110,129.94,9.92,1.88
20130302:1210,105.98,11.49,2.21
20130302:1310,193.4,12.04,2.03
20130302:1410,232.88,12.6,1.85
20130302:1510,362.39,13.15,1.67
20130302:1610,199.23,11.89,1.66
