time,irradiance,temp,wind
20120406:2310,0.0,11.6,1.27
20120407:0010,0.0,11.37,1.23
20120407:0110,0.0,11.39,1.17
20120407:0210,0.0,11.41,1.12
20120407:0310,0.0,11.43,1.06
20120407:0410,0.0,11.23,0.99
20120407:0510,0.0,11.03,0.91
20120407:0610,126.78,10.82,0.84
20120407:0710,208.02,11.44,0.72
20120407:0810,443.91,12.06,0.6
20120407:0910,615.93,12.67,0.48
20120407:1010,722.7,13.12,0.69
20120407:1110,913.62,13.57,0.9
20120407:1210,579.53,14.02,1.1
20120407:1310,303.56,14.15,1.11
20120407:1410,229.49,14.28,1.11
20120407:1510,180.46,14.41,1.12
20120407:1610,134.36,13.34,1.38
20120407:1710,30.98,12.27,1.64
20120407:1810,0.0,11.19,1.9
20120407:1910,0.0,10.75,1.83
20120407:2010,0.0,10.3,1.76
20120407:2110,0.0,9.85,1.68
20120407:2210,0.0,9.57,1.83
20120407:2310,0.0,9.3,1.98
20120408:0010,0.0,9.02,2.12
20120408:0110,0.0,8.34,2.53
20120408:0210,0.0,7.66,2.94
20120408:0310,0.0,6.98,3.35
20120408:0410,0.0,6.51,3.32
20120408:0510,0.0,6.04,3.29
20120408:0610,63.44,5.57,3.26
20120408:0710,107.89,6.28,3.54
20120408:0810,79.9,6.99,3.82
20120408:0910,111.12,7.7,4.1
20120408:1010,100.1,8.66,4.17
20120408:1110,213.06,9.62,4.25
20120408:1210,252.13,10.58,4.33
20120408:1310,287.66,10.88,4.4
20120408:1410,343.42,11.19,4.46
20120408:1510,384.85,11.49,4.52
20120408:1610,195.0,10.52,3.77
20120408:1710,59.38,9.55,3.02
20120408:1810,0.0,8.57,2.26
20120408:1910,0.0,7.96,2.31
20120408:2010,0.0,7.34,2.36
20120408:2110,0.0,6.72,2.41
20120408:2210,0.0,6.3,2.21
20120408:2310,0.0,5.87,2.01
20120409:0010,0.0,5.45,1.81
20120409:0110,0.0,5.04,1.54
20120409:0210,0.0,4.63,1.28
20120409:0310,0.0,4.22,1.02
20120409:0410,0.0,4.32,0.85
20120409:0510,0.0,4.43,0.68
20120409:0610,77.17,4.53,0.51
20120409:0710,188.49,6.52,0.76
20120409:0810,335.03,8.51,1.01
20120409:0910,720.32,10.5,1.26
20120409:1010,974.11,11.86,1.24
20120409:1110,1088.03,13.23,1.23
20120409:1210,1103.66,14.59,1.21
20120409:1310,976.48,15.42,1.14
20120409:1410,653.4,16.26,1.08
20120409:1510,572.23,17.09,1.01
20120409:1610,329.18,16.26,0.97
20120409:1710,63.69,15.43,0.94
20120409:1810,0.0,14.6,0.91
20120409:1910,0.0,14.03,1.35
20120409:2010,0.0,13.45,1.79
20120409:2110,0.0,12.87,2.23
20120409:2210,0.0,12.49,2.59
20120409:2310,0.0,12.11,2.94
20120410:0010,0.0,11.73,3.3
20120410:0110,0.0,11.09,3.23
20120410:0210,0.0,10.46,3.16
20120410:0310,0.0,9.83,3.09
20120410:0410,0.0,9.73,2.78
20120410:0510,0.0,9.63,2.46
20120410:0610,161.1,9.52,2.15
20120410:0710,126.16,10.81,2.56
20120410:0810,379.04,12.09,2.97
20120410:0910,385.1,13.37,3.38
20120410:1010,1037.71,14.03,4.06
20120410:1110,718.58,14.7,4.74
20120410:1210,263.62,15.36,5.42
20120410:1310,773.02,15.02,4.88
20120410:1410,100.1,14.69,4.34
20120410:1510,139.59,14.35,3.79
20120410:1610,67.96,13.55,3.2
20120410:1710,23.24,12.75,2.62
20120410:1810,0.0,11.95,2.03
20120410:1910,0.0,11.99,1.88
20120410:2010,0.0,12.03,1.72
20120410:2110,0.0,12.06,1.57
20120410:2210,0.0,11.82,1.49
20120410:2310,0.0,11.57,1.42
20120411:0010,0.0,11.33,1.34
20120411:0110,0.0,9.96,1.4
20120411:0210,0.0,8.6,1.46
20120411:0310,0.0,7.24,1.52
20120411:0410,0.0,7.07,1.54
20120411:0510,0.0,6.9,1.57
20120411:0610,100.3,6.72,1.6
20120411:0710,349.16,7.88,1.63
20120411:0810,530.04,9.04,1.66
20120411:0910,785.81,10.19,1.7
20120411:1010,503.42,11.21,1.75
20120411:1110,633.75,12.23,1.81
20120411:1210,586.84,13.25,1.86
20120411:1310,879.41,13.46,1.63
20120411:1410,207.02,13.68,1.39
20120411:1510,378.12,13.89,1.16
20120411:1610,331.84,13.07,0.84
20120411:1710,68.46,12.25,0.52
20120411:1810,0.0,11.43,0.21
20120411:1910,0.0,10.67,0.51
20120411:2010,0.0,9.9,0.81
20120411:2110,0.0,9.13,1.12
20120411:2210,0.0,8.94,1.02
20120411:2310,0.0,8.74,0.92
20120412:0010,0.0,8.55,0.83
20120412:0110,0.0,8.23,0.95
20120412:0210,0.0,7.92,1.07
20120412:0310,0.0,7.6,1.19
20120412:0410,0.0,7.61,1.16
20120412:0510,0.0,7.62,1.13
20120412:0610,101.7,7.62,1.1
20120412:0710,198.65,9.23,1.2
20120412:0810,162.08,10.84,1.31
20120412:0910,592.57,12.44,1.41
20120412:1010,797.95,13.06,1.59
20120412:1110,521.26,13.69,1.77
20120412:1210,886.2,14.31,1.94
20120412:1310,263.05,14.38,1.68
20120412:1410,325.11,14.45,1.41
20120412:1510,149.69,14.52,1.14
20120412:1610,123.34,13.7,0.99
20120412:1710,52.81,12.87,0.84
20120412:1810,0.0,12.04,0.69
20120412:1910,0.0,11.87,0.58
20120412:2010,0.0,11.69,0.48
20120412:2110,0.0,11.51,0.37
20120412:2210,0.0,11.33,0.69
20120412:2310,0.0,11.16,1.0
20120413:0010,0.0,10.98,1.31
20120413:0110,0.0,10.5,1.29
20120413:0210,0.0,10.03,1.26
20120413:0310,0.0,9.55,1.24
20120413:0410,0.0,9.12,1.31
20120413:0510,0.0,8.69,1.39
20120413:0610,126.51,8.25,1.46
20120413:0710,187.97,9.65,1.77
20120413:0810,44.08,11.05,2.08
20120413:0910,265.3,12.45,2.39
20120413:1010,280.76,13.45,2.56
20120413:1110,135.0,14.46,2.74
20120413:1210,137.75,15.46,2.91
20120413:1310,226.84,15.3,2.77
20120413:1410,124.9,15.14,2.63
20120413:1510,169.52,14.97,2.48
20120413:1610,92.75,14.23,2.05
20120413:1710,44.08,13.49,1.61
20120413:1810,0.0,12.75,1.17
20120413:1910,0.0,12.27,1.13
20120413:2010,0.0,11.78,1.08
20120413:2110,0.0,11.29,1.03
20120413:2210,0.0,10.94,1.28
20120413:2310,0.0,10.59,1.52
20120414:0010,0.0,10.24,1.77
20120414:0110,0.0,9.57,1.54
20120414:0210,0.0,8.9,1.32
20120414:0310,0.0,8.23,1.1
20120414:0410,0.0,7.91,1.32
20120414:0510,0.0,7.59,1.54
20120414:0610,14.69,7.27,1.77
20120414:0710,56.02,8.52,2.03
20120414:0810,205.67,9.77,2.29
20120414:0910,263.8,11.01,2.55
20120414:1010,281.63,11.54,2.54
20120414:1110,215.82,12.07,2.53
20120414:1210,250.24,12.6,2.52
20120414:1310,179.08,12.6,2.32
20120414:1410,153.37,12.6,2.12
20120414:1510,80.82,12.6,1.92
20120414:1610,164.74,11.91,1.82
20120414:1710,35.82,11.22,1.71
20120414:1810,0.0,10.53,1.61
20120414:1910,0.0,10.03,1.69
20120414:2010,0.0,9.52,1.77
20120414:2110,0.0,9.01,1.85
20120414:2210,0.0,8.89,1.85
20120414:2310,0.0,8.76,1.85
20120415:0010,0.0,8.64,1.85
20120415:0110,0.0,8.1,1.88
20120415:0210,0.0,7.57,1.9
20120415:0310,0.0,7.04,1.93
20120415:0410,0.0,6.89,1.87
20120415:0510,5.16,6.74,1.8
20120415:0610,18.37,6.58,1.74
20120415:0710,53.27,7.08,2.08
20120415:0810,126.73,7.57,2.42
20120415:0910,272.98,8.06,2.76
20120415:1010,476.04,8.27,2.84
20120415:1110,317.03,8.48,2.91
20120415:1210,379.88,8.69,2.99
20120415:1310,221.33,9.28,3.02
20120415:1410,168.98,9.88,3.04
20120415:1510,119.39,10.47,3.06
20120415:1610,57.86,9.99,2.56
20120415:1710,33.06,9.51,2.05
20120415:1810,0.0,9.02,1.54
20120415:1910,0.0,8.97,1.77
20120415:2010,0.0,8.91,2.0
20120415:2110,0.0,8.85,2.23
20120415:2210,0.0,8.78,2.29
20120415:2310,0.0,8.7,2.35
20120416:0010,0.0,8.63,2.41
20120416:0110,0.0,8.11,2.5
20120416:0210,0.0,7.6,2.59
20120416:0310,0.0,7.08,2.68
20120416:0410,0.0,6.93,2.86
20120416:0510,1.72,6.78,3.03
20120416:0610,15.61,6.63,3.21
20120416:0710,53.27,7.25,3.25
20120416:0810,76.22,7.87,3.28
20120416:0910,87.24,8.48,3.31
20120416:1010,67.04,9.2,3.41
20120416:1110,91.84,9.91,3.5
20120416:1210,80.82,10.63,3.6
20120416:1310,73.47,10.64,3.49
20120416:1410,90.0,10.65,3.37
20120416:1510,84.49,10.66,3.26
20120416:1610,178.54,10.13,3.16
20120416:1710,26.63,9.6,3.07
20120416:1810,0.0,9.06,2.98
20120416:1910,0.0,8.77,2.79
20120416:2010,0.0,8.48,2.59
20120416:2110,0.0,8.18,2.4
20120416:2210,0.0,7.94,2.09
20120416:2310,0.0,7.71,1.77
20120417:0010,0.0,7.47,1.46
20120417:0110,0.0,6.73,1.6
20120417:0210,0.0,5.99,1.73
20120417:0310,0.0,5.25,1.86
20120417:0410,0.0,5.02,1.87
20120417:0510,5.16,4.8,1.87
20120417:0610,80.18,4.57,1.88
20120417:0710,149.52,6.21,1.99
20120417:0810,149.69,7.85,2.1
20120417:0910,99.18,9.49,2.21
20120417:1010,247.49,10.71,2.21
20120417:1110,223.16,11.94,2.22
20120417:1210,477.31,13.16,2.22
20120417:1310,369.28,13.76,2.08
20120417:1410,705.65,14.36,1.94
20120417:1510,592.58,14.96,1.79
20120417:1610,331.61,14.04,1.51
20120417:1710,100.12,13.12,1.23
20120417:1810,0.0,12.2,0.95
20120417:1910,0.0,11.4,0.79
20120417:2010,0.0,10.6,0.63
20120417:2110,0.0,9.79,0.47
20120417:2210,0.0,9.57,0.4
20120417:2310,0.0,9.34,0.33
20120418:0010,0.0,9.12,0.26
20120418:0110,0.0,8.52,0.27
20120418:0210,0.0,7.93,0.27
20120418:0310,0.0,7.33,0.28
20120418:0410,0.0,6.99,0.23
20120418:0510,2.58,6.65,0.19
20120418:0610,53.27,6.3,0.15
20120418:0710,422.67,7.84,0.43
20120418:0810,575.27,9.38,0.71
20120418:0910,872.14,10.91,0.99
20120418:1010,977.58,11.73,1.22
20120418:1110,488.52,12.55,1.44
20120418:1210,339.19,13.37,1.67
20120418:1310,375.44,13.43,1.82
20120418:1410,473.97,13.49,1.96
20120418:1510,567.29,13.54,2.11
20120418:1610,334.26,12.43,1.89
20120418:1710,99.39,11.31,1.68
20120418:1810,0.0,10.19,1.46
20120418:1910,0.0,9.69,1.81
20120418:2010,0.0,9.19,2.16
20120418:2110,0.0,8.69,2.51
20120418:2210,0.0,8.72,2.36
20120418:2310,0.0,8.74,2.22
20120419:0010,0.0,8.77,2.07
20120419:0110,0.0,8.79,1.91
20120419:0210,0.0,8.81,1.76
20120419:0310,0.0,8.83,1.6
20120419:0410,0.0,8.62,1.45
20120419:0510,10.33,8.41,1.31
20120419:0610,58.78,8.19,1.16
20120419:0710,64.29,9.13,1.47
20120419:0810,154.28,10.07,1.77
20120419:0910,439.29,11.0,2.08
20120419:1010,267.66,11.79,1.96
20120419:1110,123.06,12.57,1.84
20120419:1210,605.85,13.36,1.72
20120419:1310,362.52,13.47,1.72
20120419:1410,302.3,13.58,1.71
20120419:1510,354.95,13.69,1.71
20120419:1610,29.39,12.7,1.51
20120419:1710,79.14,11.71,1.31
20120419:1810,0.0,10.72,1.1
20120419:1910,0.0,10.11,1.06
20120419:2010,0.0,9.5,1.02
20120419:2110,0.0,8.88,0.98
20120419:2210,0.0,8.73,0.83
20120419:2310,0.0,8.58,0.69
20120420:0010,0.0,8.43,0.54
20120420:0110,0.0,7.97,0.62
20120420:0210,0.0,7.51,0.69
20120420:0310,0.0,7.05,0.77
20120420:0410,0.0,7.11,0.97
20120420:0510,8.61,7.18,1.18
20120420:0610,59.69,7.24,1.38
20120420:0710,362.96,8.24,1.4
20120420:0810,688.04,9.24,1.43
20120420:0910,873.68,10.23,1.45
20120420:1010,979.24,11.14,1.34
20120420:1110,1086.0,12.05,1.23
20120420:1210,1009.87,12.96,1.12
20120420:1310,286.08,13.33,1.21
20120420:1410,410.44,13.7,1.3
20120420:1510,349.21,14.06,1.39
20120420:1610,198.76,13.39,1.04
20120420:1710,99.25,12.72,0.69
20120420:1810,0.0,12.04,0.33
20120420:1910,0.0,11.24,0.6
20120420:2010,0.0,10.44,0.86
20120420:2110,0.0,9.63,1.13
20120420:2210,0.0,9.26,1.15
20120420:2310,0.0,8.9,1.17
20120421:0010,0.0,8.53,1.19
20120421:0110,0.0,8.06,1.03
20120421:0210,0.0,7.6,0.88
20120421:0310,0.0,7.14,0.73
20120421:0410,0.0,7.23,0.86
20120421:0510,17.21,7.33,1.0
20120421:0610,182.72,7.42,1.13
20120421:0710,264.02,8.93,1.38
20120421:0810,340.81,10.44,1.64
20120421:0910,321.11,11.95,1.89
20120421:1010,352.62,12.84,2.14
20120421:1110,268.58,13.73,2.4
20120421:1210,941.56,14.62,2.65
20120421:1310,479.23,15.05,2.96
20120421:1410,110.2,15.48,3.26
20120421:1510,98.26,15.9,3.57
20120421:1610,35.82,14.81,2.88
20120421:1710,50.51,13.72,2.19
20120421:1810,6.88,12.63,1.5
20120421:1910,0.0,11.97,1.37
20120421:2010,0.0,11.31,1.24
20120421:2110,0.0,10.64,1.1
20120421:2210,0.0,10.28,0.98
20120421:2310,0.0,9.93,0.86
20120422:0010,0.0,9.57,0.73
20120422:0110,0.0,8.91,0.94
20120422:0210,0.0,8.26,1.15
20120422:0310,0.0,7.61,1.37
20120422:0410,0.0,7.42,1.25
20120422:0510,18.93,7.23,1.14
20120422:0610,194.26,7.04,1.02
20120422:0710,442.28,8.21,1.2
20120422:0810,627.36,9.37,1.38
20120422:0910,727.11,10.53,1.56
20120422:1010,1005.38,11.6,1.7
20120422:1110,898.75,12.67,1.84
20120422:1210,712.71,13.74,1.99
20120422:1310,615.34,14.04,1.86
20120422:1410,667.55,14.35,1.73
20120422:1510,571.05,14.65,1.6
20120422:1610,205.35,13.77,1.3
20120422:1710,53.27,12.89,0.99
20120422:1810,6.88,12.0,0.69
20120422:1910,0.0,11.23,0.84
20120422:2010,0.0,10.46,0.98
20120422:2110,0.0,9.69,1.13
20120422:2210,0.0,9.34,1.06
20120422:2310,0.0,9.0,0.99
20120423:0010,0.0,8.65,0.92
20120423:0110,0.0,8.14,0.69
20120423:0210,0.0,7.64,0.46
20120423:0310,0.0,7.14,0.22
20120423:0410,0.0,7.07,0.43
20120423:0510,21.52,7.0,0.63
20120423:0610,138.54,6.93,0.84
20120423:0710,417.75,8.66,1.26
20120423:0810,681.22,10.39,1.69
20120423:0910,810.16,12.12,2.11
20120423:1010,875.43,13.29,2.68
20120423:1110,986.32,14.47,3.25
20120423:1210,326.02,15.64,3.82
20120423:1310,147.86,14.74,3.56
20120423:1410,103.77,13.84,3.31
20120423:1510,96.43,12.94,3.05
20120423:1610,89.08,11.98,2.79
20120423:1710,30.31,11.01,2.53
20120423:1810,1.72,10.04,2.28
20120423:1910,0.0,10.0,2.06
20120423:2010,0.0,9.96,1.83
20120423:2110,0.0,9.92,1.61
20120423:2210,0.0,9.67,1.86
20120423:2310,0.0,9.43,2.1
20120424:0010,0.0,9.18,2.34
20120424:0110,0.0,8.51,2.07
20120424:0210,0.0,7.85,1.8
20120424:0310,0.0,7.18,1.53
20120424:0410,0.0,7.06,1.66
20120424:0510,6.88,6.94,1.78
20120424:0610,77.12,6.82,1.9
20120424:0710,245.0,7.81,2.03
20120424:0810,239.12,8.79,2.16
20120424:0910,384.47,9.77,2.29
20120424:1010,376.94,10.67,2.06
20120424:1110,374.19,11.56,1.82
20120424:1210,247.04,12.46,1.59
20120424:1310,169.9,12.75,1.29
20120424:1410,111.12,13.04,0.99
20120424:1510,149.69,13.33,0.69
20120424:1610,85.41,12.36,0.58
20120424:1710,73.55,11.39,0.48
20120424:1810,1.72,10.42,0.37
20120424:1910,0.0,9.77,0.47
20120424:2010,0.0,9.12,0.57
20120424:2110,0.0,8.46,0.66
20120424:2210,0.0,8.3,0.85
20120424:2310,0.0,8.15,1.03
20120425:0010,0.0,7.99,1.21
20120425:0110,0.0,7.51,1.41
20120425:0210,0.0,7.03,1.6
20120425:0310,0.0,6.55,1.79
20120425:0410,0.0,6.9,1.93
20120425:0510,24.1,7.25,2.06
20120425:0610,123.41,7.59,2.19
20120425:0710,347.09,9.59,2.97
20120425:0810,303.64,11.59,3.76
20120425:0910,559.62,13.58,4.54
20120425:1010,302.28,14.92,4.94
20120425:1110,522.94,16.27,5.35
20120425:1210,574.21,17.61,5.75
20120425:1310,570.21,17.43,5.66
20120425:1410,202.96,17.25,5.58
20120425:1510,86.33,17.07,5.49
20120425:1610,67.96,16.0,4.87
20120425:1710,59.69,14.93,4.26
20120425:1810,12.91,13.85,3.64
20120425:1910,0.0,13.48,3.39
20120425:2010,0.0,13.11,3.14
20120425:2110,0.0,12.73,2.9
20120425:2210,0.0,12.84,3.16
20120425:2310,0.0,12.96,3.43
20120426:0010,0.0,13.07,3.7
20120426:0110,0.0,12.61,3.54
20120426:0210,0.0,12.16,3.39
20120426:0310,0.0,11.71,3.24
20120426:0410,0.0,11.82,3.04
20120426:0510,28.4,11.94,2.85
20120426:0610,212.48,12.05,2.65
20120426:0710,450.38,13.73,3.39
20120426:0810,643.34,15.4,4.13
20120426:0910,884.29,17.07,4.87
20120426:1010,591.66,18.47,4.95
20120426:1110,973.36,19.86,5.03
20120426:1210,333.6,21.26,5.1
20120426:1310,239.69,21.62,4.95
20120426:1410,155.2,21.98,4.79
20120426:1510,171.89,22.33,4.63
20120426:1610,234.8,21.34,3.89
20120426:1710,107.18,20.34,3.14
20120426:1810,15.49,19.34,2.39
20120426:1910,0.0,18.46,2.61
20120426:2010,0.0,17.57,2.84
20120426:2110,0.0,16.68,3.06
20120426:2210,0.0,16.28,2.8
20120426:2310,0.0,15.89,2.53
20120427:0010,0.0,15.49,2.26
20120427:0110,0.0,15.18,1.87
20120427:0210,0.0,14.88,1.47
20120427:0310,0.0,14.58,1.08
20120427:0410,0.0,14.7,1.0
20120427:0510,23.24,14.82,0.93
20120427:0610,107.03,14.94,0.86
20120427:0710,271.92,17.29,1.03
20120427:0810,613.61,19.63,1.2
20120427:0910,716.16,21.97,1.38
20120427:1010,1036.29,23.54,2.33
20120427:1110,1078.67,25.12,3.28
20120427:1210,976.26,26.69,4.23
20120427:1310,962.1,26.92,3.86
20120427:1410,614.13,27.15,3.48
20120427:1510,580.92,27.37,3.1
20120427:1610,249.58,26.07,2.97
20120427:1710,110.35,24.77,2.85
20120427:1810,16.35,23.47,2.72
20120427:1910,0.0,22.7,2.97
20120427:2010,0.0,21.92,3.23
20120427:2110,0.0,21.14,3.49
20120427:2210,0.0,20.84,3.55
20120427:2310,0.0,20.55,3.61
20120428:0010,0.0,20.25,3.67
20120428:0110,0.0,19.37,2.94
20120428:0210,0.0,18.49,2.22
20120428:0310,0.0,17.61,1.49
20120428:0410,0.0,17.64,1.28
20120428:0510,31.84,17.68,1.08
20120428:0610,123.0,17.71,0.87
20120428:0710,225.53,19.9,1.09
20120428:0810,248.29,22.08,1.3
20120428:0910,592.97,24.26,1.52
20120428:1010,1030.59,25.31,2.29
20120428:1110,858.99,26.37,3.06
20120428:1210,1040.25,27.42,3.83
20120428:1310,876.29,27.16,3.55
20120428:1410,559.36,26.91,3.26
20120428:1510,498.11,26.65,2.98
20120428:1610,276.83,25.55,2.7
20120428:1710,112.01,24.44,2.42
20120428:1810,8.61,23.33,2.14
20120428:1910,0.0,22.76,2.02
20120428:2010,0.0,22.19,1.91
20120428:2110,0.0,21.61,1.79
20120428:2210,0.0,20.74,2.31
20120428:2310,0.0,19.88,2.83
20120429:0010,0.0,19.01,3.35
20120429:0110,0.0,17.49,3.0
20120429:0210,0.0,15.97,2.64
20120429:0310,0.0,14.45,2.29
20120429:0410,0.0,14.26,2.09
20120429:0510,30.12,14.07,1.89
20120429:0610,40.41,13.88,1.68
20120429:0710,476.48,14.57,2.77
20120429:0810,707.03,15.26,3.85
20120429:0910,910.38,15.94,4.94
20120429:1010,1063.09,16.78,5.21
20120429:1110,1072.55,17.62,5.48
20120429:1210,1110.95,18.46,5.75
20120429:1310,981.95,18.53,5.3
20120429:1410,808.41,18.6,4.85
20120429:1510,594.16,18.66,4.4
20120429:1610,342.01,17.88,3.6
20120429:1710,105.75,17.09,2.8
20120429:1810,19.79,16.3,2.0
20120429:1910,0.0,15.59,2.25
20120429:2010,0.0,14.88,2.51
20120429:2110,0.0,14.16,2.76
20120429:2210,0.0,13.86,2.42
20120429:2310,0.0,13.56,2.09
20120430:0010,0.0,13.26,1.75
20120430:0110,0.0,13.06,1.45
20120430:0210,0.0,12.87,1.15
20120430:0310,0.0,12.68,0.86
20120430:0410,0.0,12.64,0.8
20120430:0510,33.56,12.6,0.75
20120430:0610,41.33,12.55,0.7
20120430:0710,62.45,13.16,0.62
20120430:0810,84.49,13.77,0.54
20120430:0910,126.73,14.37,0.46
20120430:1010,101.94,14.24,0.5
20120430:1110,548.05,14.1,0.55
20120430:1210,1014.85,13.97,0.59
20120430:1310,927.83,14.57,1.17
20120430:1410,128.57,15.18,1.74
20120430:1510,79.9,15.78,2.32
20120430:1610,33.06,15.08,2.0
20120430:1710,18.37,14.38,1.68
20120430:1810,6.88,13.68,1.37
20120430:1910,0.0,13.16,1.31
20120430:2010,0.0,12.63,1.25
20120430:2110,0.0,12.1,1.19
20120430:2210,0.0,12.05,1.37
20120430:2310,0.0,11.99,1.55
20120501:0010,0.0,11.94,1.74
20120501:0110,0.0,10.97,1.35
20120501:0210,0.0,10.01,0.97
20120501:0310,0.0,9.05,0.58
20120501:0410,0.0,9.57,0.47
20120501:0510,32.7,10.09,0.37
20120501:0610,201.86,10.61,0.26
20120501:0710,451.76,12.22,0.38
20120501:0810,646.42,13.84,0.49
20120501:0910,868.52,15.46,0.61
20120501:1010,980.69,16.5,0.74
20120501:1110,1037.62,17.54,0.87
20120501:1210,572.87,18.58,1.01
20120501:1310,827.9,19.06,1.45
20120501:1410,265.31,19.55,1.9
20120501:1510,227.11,20.03,2.34
20120501:1610,186.42,19.24,1.93
20120501:1710,105.89,18.45,1.52
20120501:1810,22.38,17.66,1.1
20120501:1910,0.0,16.36,0.77
20120501:2010,0.0,15.05,0.44
20120501:2110,0.0,13.75,0.11
20120501:2210,0.0,13.37,0.42
20120501:2310,0.0,13.0,0.73
20120502:0010,0.0,12.62,1.03
20120502:0110,0.0,12.25,0.8
20120502:0210,0.0,11.87,0.56
20120502:0310,0.0,11.49,0.32
20120502:0410,0.0,11.43,0.35
20120502:0510,30.98,11.37,0.38
20120502:0610,112.15,11.32,0.41
20120502:0710,139.76,12.46,0.58
20120502:0810,169.9,13.61,0.74
20120502:0910,425.3,14.76,0.91
20120502:1010,980.81,15.28,1.18
20120502:1110,904.27,15.8,1.44
20120502:1210,611.39,16.32,1.71
20120502:1310,604.29,17.25,1.48
20120502:1410,149.69,18.17,1.25
20120502:1510,457.66,19.1,1.02
20120502:1610,96.43,18.41,0.94
20120502:1710,17.45,17.72,0.86
20120502:1810,3.44,17.03,0.79
20120502:1910,0.0,16.0,0.89
20120502:2010,0.0,14.98,0.99
20120502:2110,0.0,13.95,1.09
20120502:2210,0.0,13.55,1.01
20120502:2310,0.0,13.15,0.93
20120503:0010,0.0,12.75,0.86
20120503:0110,0.0,11.73,0.94
20120503:0210,0.0,10.71,1.02
20120503:0310,0.0,9.69,1.1
20120503:0410,0.0,9.92,1.07
20120503:0510,36.15,10.15,1.04
20120503:0610,199.99,10.39,1.01
20120503:0710,430.34,12.91,0.97
20120503:0810,691.97,15.44,0.93
20120503:0910,883.94,17.97,0.9
20120503:1010,1015.86,18.91,0.97
20120503:1110,1073.82,19.85,1.04
20120503:1210,1058.84,20.79,1.12
20120503:1310,956.36,21.06,1.02
20120503:1410,735.99,21.32,0.91
20120503:1510,353.66,21.59,0.81
20120503:1610,220.3,20.74,0.8
20120503:1710,117.33,19.89,0.79
20120503:1810,24.1,19.04,0.77
20120503:1910,0.0,17.92,0.81
20120503:2010,0.0,16.8,0.86
20120503:2110,0.0,15.68,0.9
20120503:2210,0.0,14.85,0.76
20120503:2310,0.0,14.03,0.63
20120504:0010,0.0,13.2,0.5
20120504:0110,0.0,12.61,0.84
20120504:0210,0.0,12.01,1.18
20120504:0310,0.0,11.41,1.52
20120504:0410,0.0,11.69,1.54
20120504:0510,36.15,11.96,1.55
20120504:0610,219.43,12.24,1.57
20120504:0710,462.92,14.55,1.66
20120504:0810,688.71,16.87,1.75
20120504:0910,874.0,19.18,1.83
20120504:1010,992.82,20.03,2.19
20120504:1110,771.82,20.87,2.54
20120504:1210,509.32,21.72,2.9
20120504:1310,460.05,21.18,3.24
20120504:1410,381.3,20.65,3.59
20120504:1510,75.31,20.11,3.93
20120504:1610,33.06,18.94,3.33
20120504:1710,17.45,17.78,2.74
20120504:1810,24.1,16.61,2.14
20120504:1910,0.0,15.93,2.05
20120504:2010,0.0,15.26,1.96
20120504:2110,0.0,14.58,1.88
20120504:2210,0.0,14.44,1.97
20120504:2310,0.0,14.31,2.06
20120505:0010,0.0,14.17,2.15
20120505:0110,0.0,13.74,1.96
20120505:0210,0.0,13.3,1.77
20120505:0310,0.0,12.87,1.59
20120505:0410,0.0,12.83,1.56
20120505:0510,41.31,12.78,1.54
20120505:0610,220.72,12.74,1.52
20120505:0710,459.48,13.52,1.84
20120505:0810,650.17,14.3,2.17
20120505:0910,884.11,15.08,2.5
20120505:1010,551.28,15.87,2.68
20120505:1110,321.71,16.67,2.86
20120505:1210,97.35,17.46,3.05
20120505:1310,117.55,17.79,2.97
20120505:1410,320.19,18.12,2.9
20120505:1510,132.24,18.45,2.83
20120505:1610,39.49,17.42,2.38
20120505:1710,37.65,16.39,1.93
20120505:1810,25.82,15.36,1.48
20120505:1910,0.0,14.59,1.69
20120505:2010,0.0,13.83,1.91
20120505:2110,0.0,13.06,2.12
20120505:2210,0.0,12.87,1.97
20120505:2310,0.0,12.68,1.82
20120506:0010,0.0,12.49,1.67
20120506:0110,0.0,11.77,1.68
20120506:0210,0.0,11.04,1.7
20120506:0310,0.0,10.32,1.71
20120506:0410,0.0,10.75,1.27
20120506:0510,38.73,11.18,0.83
20120506:0610,181.94,11.62,0.39
20120506:0710,195.65,12.52,0.47
20120506:0810,232.13,13.42,0.55
20120506:0910,92.75,14.32,0.63
20120506:1010,282.04,15.26,0.65
20120506:1110,1035.94,16.19,0.67
20120506:1210,1045.37,17.13,0.69
20120506:1310,923.47,17.65,0.84
20120506:1410,528.4,18.17,0.98
20120506:1510,498.93,18.69,1.13
20120506:1610,334.59,17.98,1.09
20120506:1710,118.43,17.27,1.04
20120506:1810,25.82,16.56,0.99
20120506:1910,0.0,15.48,1.13
20120506:2010,0.0,14.41,1.26
20120506:2110,0.0,13.33,1.39
20120506:2210,0.0,13.02,1.42
20120506:2310,0.0,12.71,1.45
20120507:0010,0.0,12.4,1.48
20120507:0110,0.0,11.97,1.36
20120507:0210,0.0,11.54,1.24
20120507:0310,0.0,11.11,1.12
20120507:0410,0.0,11.36,1.11
20120507:0510,36.15,11.6,1.11
20120507:0610,223.24,11.85,1.1
20120507:0710,458.87,13.2,1.37
20120507:0810,674.7,14.56,1.65
20120507:0910,854.8,15.92,1.92
20120507:1010,1003.63,16.85,1.87
20120507:1110,1047.75,17.79,1.82
20120507:1210,1015.97,18.72,1.77
