time,irradiance,h_sun,temp,wind
20161109:0810,68.9,14.44,4.15,2.58
20161109:0910,94.17,21.27,4.55,2.97
20161109:1010,171.5,25.95,5.38,2.94
20161109:1110,158.49,27.94,6.21,2.92
20161109:1210,47.55,26.98,7.05,2.9
20161109:1310,65.27,23.19,7.15,2.98
20161109:1410,45.69,17.05,7.24,3.06
20161109:1510,53.86,9.12,7.34,3.14
20161109:1610,0.0,0.0,7.08,2.97
20161109:1710,0.0,0.0,6.82,2.8
20161109:1810,0.0,0.0,6.56,2.62
20161109:1910,0.0,0.0,6.21,2.63
20161109:2010,0.0,0.0,5.86,2.63
20161109:2110,0.0,0.0,5.52,2.63
20161109:2210,0.0,0.0,5.45,2.49
20161109:2310,0.0,0.0,5.38,2.35
20161110:0010,0.0,0.0,5.31,2.21
20161110:0110,0.0,0.0,4.92,1.86
20161110:0210,0.0,0.0,4.52,1.52
20161110:0310,0.0,0.0,4.12,1.17
20161110:0410,0.0,0.0,4.17,1.27
20161110:0510,0.0,0.0,4.21,1.37
20161110:0610,0.0,0.0,4.26,1.48
20161110:0710,11.48,5.78,5.25,1.45
20161110:0810,42.89,14.18,6.24,1.43
20161110:0910,58.74,21.0,7.23,1.41
20161110:1010,57.81,25.67,7.93,1.6
20161110:1110,77.39,27.66,8.63,1.8
20161110:1210,87.65,26.7,9.34,2.0
20161110:1310,102.56,22.94,9.34,2.11
20161110:1410,92.6,16.81,9.35,2.23
20161110:1510,40.61,8.91,9.35,2.34
20161110:1610,0.0,0.0,9.06,2.06
20161110:1710,0.0,0.0,8.77,1.77
20161110:1810,0.0,0.0,8.48,1.48
20161110:1910,0.0,0.0,8.3,1.5
20161110:2010,0.0,0.0,8.12,1.52
20161110:2110,0.0,0.0,7.94,1.54
20161110:2210,0.0,0.0,7.86,1.57
20161110:2310,0.0,0.0,7.78,1.6
20161111:0010,0.0,0.0,7.69,1.63
20161111:0110,0.0,0.0,7.67,1.97
20161111:0210,0.0,0.0,7.65,2.32
20161111:0310,0.0,0.0,7.63,2.66
20161111:0410,0.0,0.0,7.58,2.62
20161111:0510,0.0,0.0,7.52,2.58
20161111:0610,0.0,0.0,7.47,2.54
20161111:0710,15.89,5.54,7.66,3.05
20161111:0810,69.0,13.93,7.85,3.56
20161111:0910,141.19,20.73,8.05,4.07
20161111:1010,186.71,25.39,8.18,4.17
20161111:1110,124.94,27.38,8.32,4.26
20161111:1210,70.86,26.43,8.46,4.36
20161111:1310,62.47,22.69,8.06,4.26
20161111:1410,40.09,16.59,7.67,4.16
20161111:1510,33.55,8.71,7.27,4.06
20161111:1610,0.0,0.0,6.75,3.87
20161111:1710,0.0,0.0,6.23,3.68
20161111:1810,0.0,0.0,5.71,3.49
20161111:1910,0.0,0.0,5.4,3.56
20161111:2010,0.0,0.0,5.1,3.64
20161111:2110,0.0,0.0,4.8,3.71
20161111:2210,0.0,0.0,4.55,3.67
20161111:2310,0.0,0.0,4.31,3.63
20161112:0010,0.0,0.0,4.06,3.59
20161112:0110,0.0,0.0,3.7,3.32
20161112:0210,0.0,0.0,3.34,3.05
20161112:0310,0.0,0.0,2.98,2.79
20161112:0410,0.0,0.0,2.72,2.68
20161112:0510,0.0,0.0,2.46,2.57
20161112:0610,0.0,0.0,2.2,2.47
20161112:0710,22.96,5.3,2.71,2.29
20161112:0810,313.96,13.68,3.22,2.12
20161112:0910,392.91,20.47,3.74,1.94
20161112:1010,538.67,25.11,4.97,1.8
20161112:1110,710.15,27.1,6.2,1.66
20161112:1210,740.04,26.17,7.44,1.52
20161112:1310,613.38,22.44,7.89,1.61
20161112:1410,267.26,16.37,8.35,1.71
20161112:1510,47.68,8.51,8.8,1.81
20161112:1610,0.0,0.0,7.64,1.61
20161112:1710,0.0,0.0,6.48,1.42
20161112:1810,0.0,0.0,5.32,1.23
20161112:1910,0.0,0.0,4.93,1.11
20161112:2010,0.0,0.0,4.55,0.99
20161112:2110,0.0,0.0,4.17,0.87
20161112:2210,0.0,0.0,4.18,0.95
20161112:2310,0.0,0.0,4.19,1.03
20161113:0010,0.0,0.0,4.2,1.1
20161113:0110,0.0,0.0,4.87,1.19
20161113:0210,0.0,0.0,5.54,1.28
20161113:0310,0.0,0.0,6.21,1.37
20161113:0410,0.0,0.0,6.12,1.28
20161113:0510,0.0,0.0,6.02,1.19
20161113:0610,0.0,0.0,5.92,1.1
20161113:0710,20.31,5.07,6.8,1.03
20161113:0810,85.39,13.43,7.68,0.96
20161113:0910,277.6,20.2,8.57,0.88
20161113:1010,69.93,24.84,9.89,0.76
20161113:1110,150.85,26.83,11.21,0.63
20161113:1210,156.32,25.91,12.53,0.51
20161113:1310,142.28,22.2,12.07,0.66
20161113:1410,127.93,16.15,11.61,0.8
20161113:1510,16.78,8.32,11.15,0.95
20161113:1610,0.0,0.0,10.61,1.08
20161113:1710,0.0,0.0,10.06,1.21
20161113:1810,0.0,0.0,9.52,1.34
20161113:1910,0.0,0.0,9.21,1.31
20161113:2010,0.0,0.0,8.9,1.29
20161113:2110,0.0,0.0,8.59,1.27
20161113:2210,0.0,0.0,8.45,1.3
20161113:2310,0.0,0.0,8.32,1.33
20161114:0010,0.0,0.0,8.18,1.37
20161114:0110,0.0,0.0,7.84,1.55
20161114:0210,0.0,0.0,7.5,1.74
20161114:0310,0.0,0.0,7.16,1.93
20161114:0410,0.0,0.0,6.75,1.81
20161114:0510,0.0,0.0,6.34,1.69
20161114:0610,0.0,0.0,5.93,1.57
20161114:0710,18.54,4.84,6.58,1.58
20161114:0810,73.03,13.18,7.24,1.58
20161114:0910,68.06,19.95,7.9,1.59
20161114:1010,106.29,24.57,8.87,1.61
20161114:1110,80.19,26.56,9.85,1.64
20161114:1210,61.54,25.65,10.83,1.67
20161114:1310,62.47,21.97,10.55,1.9
20161114:1410,79.02,15.94,10.28,2.14
20161114:1510,34.43,8.13,10.0,2.37
20161114:1610,0.0,0.0,8.94,2.09
20161114:1710,0.0,0.0,7.88,1.8
20161114:1810,0.0,0.0,6.83,1.52
20161114:1910,0.0,0.0,6.06,1.49
20161114:2010,0.0,0.0,5.29,1.47
20161114:2110,0.0,0.0,4.52,1.45
20161114:2210,0.0,0.0,4.04,1.44
20161114:2310,0.0,0.0,3.56,1.43
20161115:0010,0.0,0.0,3.07,1.42
20161115:0110,0.0,0.0,3.15,1.47
20161115:0210,0.0,0.0,3.23,1.51
20161115:0310,0.0,0.0,3.3,1.56
20161115:0410,0.0,0.0,3.1,1.55
20161115:0510,0.0,0.0,2.9,1.54
20161115:0610,0.0,0.0,2.7,1.53
20161115:0710,18.54,4.61,3.72,1.47
20161115:0810,130.46,12.94,4.74,1.41
20161115:0910,186.92,19.69,5.76,1.35
20161115:1010,606.64,24.31,7.51,1.22
20161115:1110,669.27,26.3,9.26,1.09
20161115:1210,763.26,25.41,11.01,0.97
20161115:1310,658.1,21.74,11.11,1.11
20161115:1410,417.17,15.74,11.2,1.25
20161115:1510,38.85,7.95,11.3,1.39
20161115:1610,0.0,0.0,10.24,1.43
20161115:1710,0.0,0.0,9.18,1.46
20161115:1810,0.0,0.0,8.12,1.49
20161115:1910,0.0,0.0,7.55,1.3
20161115:2010,0.0,0.0,6.99,1.1
20161115:2110,0.0,0.0,6.43,0.91
20161115:2210,0.0,0.0,6.1,0.84
20161115:2310,0.0,0.0,5.77,0.77
20161116:0010,0.0,0.0,5.44,0.7
20161116:0110,0.0,0.0,5.48,0.72
20161116:0210,0.0,0.0,5.51,0.74
20161116:0310,0.0,0.0,5.54,0.76
20161116:0410,0.0,0.0,5.39,0.73
20161116:0510,0.0,0.0,5.23,0.7
20161116:0610,0.0,0.0,5.07,0.68
20161116:0710,17.66,4.38,6.35,0.63
20161116:0810,80.29,12.7,7.63,0.59
20161116:0910,101.35,19.44,8.92,0.55
20161116:1010,226.73,24.05,10.32,0.57
20161116:1110,236.54,26.05,11.72,0.6
20161116:1210,110.02,25.16,13.13,0.62
20161116:1310,86.71,21.52,13.11,0.65
20161116:1410,41.96,15.54,13.1,0.68
20161116:1510,30.02,7.77,13.08,0.7
20161116:1610,0.0,0.0,12.25,0.96
20161116:1710,0.0,0.0,11.42,1.21
20161116:1810,0.0,0.0,10.6,1.46
20161116:1910,0.0,0.0,10.28,1.28
20161116:2010,0.0,0.0,9.96,1.09
20161116:2110,0.0,0.0,9.64,0.91
20161116:2210,0.0,0.0,9.53,0.83
20161116:2310,0.0,0.0,9.42,0.74
20161117:0010,0.0,0.0,9.3,0.66
20161117:0110,0.0,0.0,8.58,0.56
20161117:0210,0.0,0.0,7.86,0.46
20161117:0310,0.0,0.0,7.14,0.36
20161117:0410,0.0,0.0,7.11,0.4
20161117:0510,0.0,0.0,7.08,0.43
20161117:0610,0.0,0.0,7.05,0.47
20161117:0710,16.78,4.16,8.2,0.5
20161117:0810,156.79,12.46,9.35,0.52
20161117:0910,124.83,19.19,10.5,0.55
20161117:1010,85.78,23.8,11.86,0.61
20161117:1110,173.89,25.8,13.22,0.67
20161117:1210,193.87,24.93,14.59,0.73
20161117:1310,521.77,21.3,14.58,1.04
20161117:1410,458.97,15.35,14.58,1.35
20161117:1510,40.61,7.61,14.57,1.66
20161117:1610,0.0,0.0,13.39,1.63
20161117:1710,0.0,0.0,12.21,1.61
20161117:1810,0.0,0.0,11.04,1.59
20161117:1910,0.0,0.0,10.7,1.6
20161117:2010,0.0,0.0,10.37,1.62
20161117:2110,0.0,0.0,10.04,1.64
20161117:2210,0.0,0.0,10.03,1.73
20161117:2310,0.0,0.0,10.02,1.83
20161118:0010,0.0,0.0,10.01,1.92
20161118:0110,0.0,0.0,10.15,2.2
20161118:0210,0.0,0.0,10.29,2.49
20161118:0310,0.0,0.0,10.42,2.77
20161118:0410,0.0,0.0,10.41,2.71
20161118:0510,0.0,0.0,10.39,2.64
20161118:0610,0.0,0.0,10.37,2.58
20161118:0710,2.65,3.93,10.92,2.75
20161118:0810,29.84,12.23,11.47,2.93
20161118:0910,30.77,18.95,12.02,3.1
20161118:1010,56.88,23.55,12.31,3.31
20161118:1110,70.86,25.55,12.6,3.53
20161118:1210,137.96,24.7,12.9,3.74
20161118:1310,63.4,21.09,12.76,3.3
20161118:1410,77.27,15.16,12.61,2.86
20161118:1510,33.55,7.44,12.47,2.43
20161118:1610,0.0,0.0,12.28,2.21
20161118:1710,0.0,0.0,12.09,1.99
20161118:1810,0.0,0.0,11.9,1.77
20161118:1910,0.0,0.0,11.68,1.84
20161118:2010,0.0,0.0,11.46,1.91
20161118:2110,0.0,0.0,11.25,1.99
20161118:2210,0.0,0.0,11.23,2.2
20161118:2310,0.0,0.0,11.22,2.42
20161119:0010,0.0,0.0,11.2,2.63
20161119:0110,0.0,0.0,11.21,2.42
20161119:0210,0.0,0.0,11.21,2.21
20161119:0310,0.0,0.0,11.21,2.0
20161119:0410,0.0,0.0,10.79,2.02
20161119:0510,0.0,0.0,10.37,2.05
20161119:0610,0.0,0.0,9.95,2.07
20161119:0710,1.77,3.71,10.19,2.2
20161119:0810,87.42,12.0,10.44,2.33
20161119:0910,355.5,18.71,10.69,2.46
20161119:1010,99.77,23.31,11.07,2.33
20161119:1110,134.71,25.31,11.45,2.2
20161119:1210,68.06,24.47,11.84,2.07
20161119:1310,381.86,20.89,11.49,1.7
20161119:1410,210.61,14.98,11.13,1.33
20161119:1510,30.02,7.29,10.78,0.97
20161119:1610,0.0,0.0,9.71,0.94
20161119:1710,0.0,0.0,8.63,0.92
20161119:1810,0.0,0.0,7.56,0.9
20161119:1910,0.0,0.0,7.49,1.11
20161119:2010,0.0,0.0,7.42,1.33
20161119:2110,0.0,0.0,7.36,1.54
20161119:2210,0.0,0.0,7.91,1.93
20161119:2310,0.0,0.0,8.47,2.31
20161120:0010,0.0,0.0,9.02,2.69
20161120:0110,0.0,0.0,8.91,2.83
20161120:0210,0.0,0.0,8.79,2.97
20161120:0310,0.0,0.0,8.67,3.1
20161120:0410,0.0,0.0,8.83,3.35
20161120:0510,0.0,0.0,8.98,3.59
20161120:0610,0.0,0.0,9.14,3.83
20161120:0710,11.48,3.5,10.0,3.92
20161120:0810,202.15,11.77,10.86,4.01
20161120:0910,341.92,18.47,11.72,4.1
20161120:1010,694.34,23.07,12.64,4.74
20161120:1110,727.09,25.08,13.56,5.38
20161120:1210,621.46,24.25,14.49,6.03
20161120:1310,686.09,20.69,14.16,5.53
20161120:1410,424.24,14.81,13.82,5.03
20161120:1510,25.61,7.14,13.49,4.54
20161120:1610,0.0,0.0,13.18,4.39
20161120:1710,0.0,0.0,12.87,4.24
20161120:1810,0.0,0.0,12.56,4.1
20161120:1910,0.0,0.0,12.5,4.2
20161120:2010,0.0,0.0,12.45,4.31
20161120:2110,0.0,0.0,12.4,4.41
20161120:2210,0.0,0.0,12.54,4.51
20161120:2310,0.0,0.0,12.69,4.6
20161121:0010,0.0,0.0,12.83,4.69
20161121:0110,0.0,0.0,12.72,4.74
20161121:0210,0.0,0.0,12.6,4.79
20161121:0310,0.0,0.0,12.48,4.84
20161121:0410,0.0,0.0,12.5,4.85
20161121:0510,0.0,0.0,12.51,4.86
20161121:0610,0.0,0.0,12.52,4.87
20161121:0710,5.3,3.28,12.96,5.05
20161121:0810,32.63,11.55,13.4,5.23
20161121:0910,45.69,18.24,13.85,5.41
20161121:1010,74.59,22.84,14.14,5.54
20161121:1110,80.19,24.85,14.43,5.68
20161121:1210,68.06,24.04,14.73,5.82
20161121:1310,37.3,20.5,14.39,5.63
20161121:1410,44.75,14.64,14.04,5.44
20161121:1510,24.72,6.99,13.7,5.26
20161121:1610,0.0,0.0,13.61,5.37
20161121:1710,0.0,0.0,13.52,5.49
20161121:1810,0.0,0.0,13.43,5.61
20161121:1910,0.0,0.0,13.34,5.32
20161121:2010,0.0,0.0,13.25,5.03
20161121:2110,0.0,0.0,13.17,4.73
20161121:2210,0.0,0.0,13.31,4.56
20161121:2310,0.0,0.0,13.45,4.38
20161122:0010,0.0,0.0,13.58,4.21
20161122:0110,0.0,0.0,13.13,4.03
20161122:0210,0.0,0.0,12.68,3.85
20161122:0310,0.0,0.0,12.22,3.67
20161122:0410,0.0,0.0,12.04,3.54
20161122:0510,0.0,0.0,11.85,3.42
20161122:0610,0.0,0.0,11.67,3.3
20161122:0710,0.0,0.0,11.85,3.23
20161122:0810,33.57,11.33,12.04,3.17
20161122:0910,43.82,18.02,12.23,3.1
20161122:1010,135.13,22.61,12.52,3.06
20161122:1110,62.47,24.63,12.81,3.02
20161122:1210,62.47,23.83,13.1,2.98
20161122:1310,65.27,20.32,13.29,3.0
20161122:1410,57.81,14.48,13.48,3.03
20161122:1510,30.02,6.85,13.67,3.05
20161122:1610,0.0,0.0,13.74,3.01
20161122:1710,0.0,0.0,13.8,2.97
20161122:1810,0.0,0.0,13.87,2.92
20161122:1910,0.0,0.0,13.51,2.89
20161122:2010,0.0,0.0,13.15,2.86
20161122:2110,0.0,0.0,12.8,2.83
20161122:2210,0.0,0.0,12.72,2.82
20161122:2310,0.0,0.0,12.64,2.82
20161123:0010,0.0,0.0,12.55,2.81
20161123:0110,0.0,0.0,12.48,2.61
20161123:0210,0.0,0.0,12.4,2.4
20161123:0310,0.0,0.0,12.32,2.19
20161123:0410,0.0,0.0,12.2,2.2
20161123:0510,0.0,0.0,12.07,2.21
20161123:0610,0.0,0.0,11.94,2.22
20161123:0710,0.0,0.0,12.45,2.4
20161123:0810,55.55,11.11,12.97,2.58
20161123:0910,77.39,17.8,13.49,2.76
20161123:1010,69.0,22.39,14.59,2.94
20161123:1110,104.43,24.42,15.69,3.12
20161123:1210,55.94,23.63,16.8,3.3
20161123:1310,89.51,20.14,16.87,3.06
20161123:1410,79.33,14.33,16.93,2.83
20161123:1510,31.79,6.72,17.0,2.59
20161123:1610,0.0,0.0,16.04,2.59
20161123:1710,0.0,0.0,15.08,2.59
20161123:1810,0.0,0.0,14.12,2.59
20161123:1910,0.0,0.0,13.69,2.74
20161123:2010,0.0,0.0,13.26,2.89
20161123:2110,0.0,0.0,12.84,3.03
20161123:2210,0.0,0.0,12.82,3.08
20161123:2310,0.0,0.0,12.8,3.12
20161124:0010,0.0,0.0,12.78,3.16
20161124:0110,0.0,0.0,12.53,3.13
20161124:0210,0.0,0.0,12.27,3.09
20161124:0310,0.0,0.0,12.01,3.06
20161124:0410,0.0,0.0,12.05,2.9
20161124:0510,0.0,0.0,12.09,2.73
20161124:0610,0.0,0.0,12.13,2.57
20161124:0710,0.0,0.0,12.32,2.55
20161124:0810,13.99,10.9,12.51,2.53
20161124:0910,183.39,17.58,12.7,2.51
20161124:1010,57.81,22.17,13.19,2.41
20161124:1110,196.42,24.21,13.68,2.31
20161124:1210,205.72,23.44,14.17,2.21
20161124:1310,67.13,19.97,13.68,2.01
20161124:1410,37.3,14.18,13.2,1.82
20161124:1510,33.55,6.6,12.71,1.63
20161124:1610,0.0,0.0,12.55,1.71
20161124:1710,0.0,0.0,12.39,1.79
20161124:1810,0.0,0.0,12.23,1.88
20161124:1910,0.0,0.0,12.02,1.86
20161124:2010,0.0,0.0,11.82,1.85
20161124:2110,0.0,0.0,11.62,1.83
20161124:2210,0.0,0.0,11.5,1.87
20161124:2310,0.0,0.0,11.39,1.91
20161125:0010,0.0,0.0,11.27,1.94
20161125:0110,0.0,0.0,11.34,1.86
20161125:0210,0.0,0.0,11.41,1.77
20161125:0310,0.0,0.0,11.47,1.68
20161125:0410,0.0,0.0,11.42,1.6
20161125:0510,0.0,0.0,11.37,1.51
20161125:0610,0.0,0.0,11.32,1.42
20161125:0710,0.0,0.0,11.73,1.51
20161125:0810,43.82,10.69,12.14,1.6
20161125:0910,32.63,17.37,12.56,1.7
20161125:1010,199.95,21.96,13.16,1.57
20161125:1110,196.7,24.0,13.76,1.44
20161125:1210,287.61,23.25,14.37,1.31
20161125:1310,137.41,19.81,14.07,1.26
20161125:1410,113.39,14.04,13.77,1.22
20161125:1510,32.67,6.48,13.47,1.17
20161125:1610,0.0,0.0,12.44,1.1
20161125:1710,0.0,0.0,11.41,1.03
20161125:1810,0.0,0.0,10.39,0.95
20161125:1910,0.0,0.0,9.62,0.92
20161125:2010,0.0,0.0,8.85,0.9
20161125:2110,0.0,0.0,8.09,0.87
20161125:2210,0.0,0.0,7.73,0.81
20161125:2310,0.0,0.0,7.37,0.76
20161126:0010,0.0,0.0,7.0,0.7
20161126:0110,0.0,0.0,7.21,0.68
20161126:0210,0.0,0.0,7.42,0.66
20161126:0310,0.0,0.0,7.62,0.63
20161126:0410,0.0,0.0,7.1,0.63
20161126:0510,0.0,0.0,6.58,0.63
20161126:0610,0.0,0.0,6.06,0.62
20161126:0710,0.0,0.0,7.16,0.76
20161126:0810,94.02,10.49,8.26,0.91
20161126:0910,293.88,17.16,9.36,1.05
20161126:1010,537.85,21.75,10.86,1.0
20161126:1110,586.9,23.81,12.37,0.96
20161126:1210,636.46,23.07,13.88,0.91
20161126:1310,514.44,19.65,13.75,0.71
20161126:1410,443.7,13.91,13.62,0.51
20161126:1510,26.49,6.37,13.49,0.3
20161126:1610,0.0,0.0,12.29,0.45
20161126:1710,0.0,0.0,11.09,0.59
20161126:1810,0.0,0.0,9.89,0.73
20161126:1910,0.0,0.0,8.99,0.66
20161126:2010,0.0,0.0,8.09,0.58
20161126:2110,0.0,0.0,7.19,0.51
20161126:2210,0.0,0.0,6.62,0.54
20161126:2310,0.0,0.0,6.06,0.57
20161127:0010,0.0,0.0,5.49,0.59
20161127:0110,0.0,0.0,5.35,0.74
20161127:0210,0.0,0.0,5.2,0.88
20161127:0310,0.0,0.0,5.05,1.02
20161127:0410,0.0,0.0,4.82,1.05
20161127:0510,0.0,0.0,4.59,1.09
20161127:0610,0.0,0.0,4.36,1.12
20161127:0710,0.0,0.0,5.77,1.3
20161127:0810,325.71,10.29,7.19,1.49
20161127:0910,502.99,16.96,8.61,1.67
20161127:1010,659.44,21.55,10.36,1.58
20161127:1110,723.51,23.61,12.11,1.49
20161127:1210,695.7,22.9,13.86,1.39
20161127:1310,458.16,19.5,13.38,1.29
20161127:1410,214.54,13.78,12.89,1.19
20161127:1510,24.72,6.26,12.41,1.09
20161127:1610,0.0,0.0,11.07,1.29
20161127:1710,0.0,0.0,9.73,1.49
20161127:1810,0.0,0.0,8.4,1.7
20161127:1910,0.0,0.0,7.65,1.71
20161127:2010,0.0,0.0,6.9,1.72
20161127:2110,0.0,0.0,6.16,1.74
20161127:2210,0.0,0.0,5.95,1.65
20161127:2310,0.0,0.0,5.75,1.55
20161128:0010,0.0,0.0,5.54,1.46
20161128:0110,0.0,0.0,5.47,1.42
20161128:0210,0.0,0.0,5.4,1.38
20161128:0310,0.0,0.0,5.33,1.34
20161128:0410,0.0,0.0,5.25,1.37
20161128:0510,0.0,0.0,5.16,1.4
20161128:0610,0.0,0.0,5.07,1.43
20161128:0710,0.0,0.0,5.85,1.49
20161128:0810,316.47,10.1,6.63,1.54
20161128:0910,543.93,16.76,7.41,1.59
20161128:1010,675.83,21.36,8.8,1.38
20161128:1110,720.48,23.43,10.19,1.18
20161128:1210,699.4,22.73,11.59,0.98
20161128:1310,619.03,19.35,11.29,0.91
20161128:1410,437.81,13.66,10.98,0.84
20161128:1510,26.49,6.16,10.68,0.77
20161128:1610,0.0,0.0,9.6,1.07
20161128:1710,0.0,0.0,8.52,1.36
20161128:1810,0.0,0.0,7.45,1.66
20161128:1910,0.0,0.0,6.57,1.6
20161128:2010,0.0,0.0,5.69,1.54
20161128:2110,0.0,0.0,4.82,1.48
20161128:2210,0.0,0.0,4.64,1.39
20161128:2310,0.0,0.0,4.46,1.3
20161129:0010,0.0,0.0,4.28,1.21
20161129:0110,0.0,0.0,4.24,1.29
20161129:0210,0.0,0.0,4.19,1.37
20161129:0310,0.0,0.0,4.14,1.45
20161129:0410,0.0,0.0,4.03,1.49
20161129:0510,0.0,0.0,3.91,1.54
20161129:0610,0.0,0.0,3.79,1.59
20161129:0710,0.0,0.0,4.69,1.71
20161129:0810,111.73,9.91,5.6,1.83
20161129:0910,382.27,16.57,6.51,1.96
20161129:1010,691.79,21.17,7.88,1.58
20161129:1110,731.83,23.25,9.25,1.2
20161129:1210,268.12,22.57,10.62,0.83
20161129:1310,584.64,19.22,10.75,0.97
20161129:1410,436.62,13.55,10.88,1.1
20161129:1510,23.84,6.07,11.01,1.24
20161129:1610,0.0,0.0,10.32,1.16
20161129:1710,0.0,0.0,9.63,1.08
20161129:1810,0.0,0.0,8.95,0.99
20161129:1910,0.0,0.0,8.03,0.84
20161129:2010,0.0,0.0,7.11,0.68
20161129:2110,0.0,0.0,6.19,0.52
20161129:2210,0.0,0.0,5.98,0.51
20161129:2310,0.0,0.0,5.78,0.5
20161130:0010,0.0,0.0,5.57,0.48
20161130:0110,0.0,0.0,4.92,0.51
20161130:0210,0.0,0.0,4.26,0.53
20161130:0310,0.0,0.0,3.6,0.55
20161130:0410,0.0,0.0,3.48,0.58
20161130:0510,0.0,0.0,3.35,0.61
20161130:0610,0.0,0.0,3.22,0.63
20161130:0710,0.0,0.0,4.42,0.6
20161130:0810,300.4,9.72,5.62,0.56
20161130:0910,536.58,16.38,6.82,0.52
20161130:1010,675.93,20.99,8.35,0.84
20161130:1110,742.92,23.08,9.88,1.16
20161130:1210,721.65,22.42,11.41,1.48
20161130:1310,601.84,19.08,11.17,1.38
20161130:1410,434.01,13.44,10.92,1.28
20161130:1510,25.61,5.98,10.68,1.19
20161130:1610,0.0,0.0,9.28,1.32
20161130:1710,0.0,0.0,7.88,1.45
20161130:1810,0.0,0.0,6.48,1.59
20161130:1910,0.0,0.0,5.76,1.44
20161130:2010,0.0,0.0,5.04,1.29
20161130:2110,0.0,0.0,4.32,1.14
20161130:2210,0.0,0.0,4.05,1.19
20161130:2310,0.0,0.0,3.79,1.24
20161201:0010,0.0,0.0,3.52,1.28
20161201:0110,0.0,0.0,3.33,1.28
20161201:0210,0.0,0.0,3.14,1.27
20161201:0310,0.0,0.0,2.95,1.27
20161201:0410,0.0,0.0,2.85,1.35
20161201:0510,0.0,0.0,2.75,1.43
20161201:0610,0.0,0.0,2.64,1.52
20161201:0710,0.0,0.0,3.68,1.7
20161201:0810,340.85,9.54,4.71,1.89
20161201:0910,567.58,16.2,5.74,2.07
20161201:1010,702.25,20.81,7.58,2.02
20161201:1110,762.98,22.92,9.42,1.98
20161201:1210,680.45,22.28,11.27,1.93
20161201:1310,548.62,18.96,10.73,1.8
20161201:1410,307.5,13.34,10.2,1.66
20161201:1510,28.25,5.9,9.67,1.53
20161201:1610,0.0,0.0,8.28,1.71
20161201:1710,0.0,0.0,6.89,1.9
20161201:1810,0.0,0.0,5.5,2.08
20161201:1910,0.0,0.0,4.9,2.0
20161201:2010,0.0,0.0,4.29,1.93
20161201:2110,0.0,0.0,3.69,1.85
20161201:2210,0.0,0.0,3.54,1.79
20161201:2310,0.0,0.0,3.4,1.74
20161202:0010,0.0,0.0,3.25,1.68
20161202:0110,0.0,0.0,3.1,1.72
20161202:0210,0.0,0.0,2.94,1.76
20161202:0310,0.0,0.0,2.79,1.79
20161202:0410,0.0,0.0,2.85,1.89
20161202:0510,0.0,0.0,2.92,1.99
20161202:0610,0.0,0.0,2.98,2.08
20161202:0710,0.0,0.0,4.03,2.19
20161202:0810,317.91,9.36,5.07,2.29
20161202:0910,552.59,16.02,6.12,2.4
20161202:1010,591.82,20.64,7.7,2.47
20161202:1110,582.53,22.76,9.28,2.54
20161202:1210,296.39,22.14,10.87,2.61
20161202:1310,453.79,18.85,10.16,2.4
20161202:1410,444.13,13.25,9.45,2.19
20161202:1510,22.96,5.83,8.75,1.99
20161202:1610,0.0,0.0,7.39,2.04
20161202:1710,0.0,0.0,6.04,2.09
20161202:1810,0.0,0.0,4.68,2.14
20161202:1910,0.0,0.0,4.02,2.15
20161202:2010,0.0,0.0,3.35,2.16
20161202:2110,0.0,0.0,2.69,2.17
20161202:2210,0.0,0.0,2.62,2.06
20161202:2310,0.0,0.0,2.54,1.94
20161203:0010,0.0,0.0,2.47,1.83
20161203:0110,0.0,0.0,2.22,1.74
20161203:0210,0.0,0.0,1.96,1.65
20161203:0310,0.0,0.0,1.71,1.56
20161203:0410,0.0,0.0,1.62,1.64
20161203:0510,0.0,0.0,1.53,1.72
20161203:0610,0.0,0.0,1.44,1.81
20161203:0710,0.0,0.0,2.37,1.88
20161203:0810,68.2,9.19,3.3,1.94
20161203:0910,79.36,15.85,4.23,2.01
20161203:1010,150.15,20.48,5.96,1.98
20161203:1110,142.58,22.61,7.69,1.94
20161203:1210,189.95,22.0,9.42,1.9
20161203:1310,203.5,18.74,9.64,1.73
20161203:1410,145.11,13.16,9.86,1.56
20161203:1510,30.02,5.76,10.08,1.39
20161203:1610,0.0,0.0,8.9,1.66
20161203:1710,0.0,0.0,7.73,1.94
20161203:1810,0.0,0.0,6.55,2.21
20161203:1910,0.0,0.0,6.32,2.03
20161203:2010,0.0,0.0,6.08,1.85
20161203:2110,0.0,0.0,5.85,1.67
20161203:2210,0.0,0.0,5.69,1.62
20161203:2310,0.0,0.0,5.54,1.57
20161204:0010,0.0,0.0,5.38,1.52
20161204:0110,0.0,0.0,5.3,1.5
20161204:0210,0.0,0.0,5.22,1.48
20161204:0310,0.0,0.0,5.14,1.46
20161204:0410,0.0,0.0,4.78,1.46
20161204:0510,0.0,0.0,4.42,1.45
20161204:0610,0.0,0.0,4.06,1.45
20161204:0710,0.0,0.0,4.9,1.66
20161204:0810,325.92,9.03,5.73,1.86
20161204:0910,555.06,15.69,6.57,2.07
20161204:1010,680.38,20.32,8.55,1.92
20161204:1110,748.16,22.46,10.53,1.77
20161204:1210,737.51,21.88,12.52,1.61
20161204:1310,641.83,18.63,12.24,1.56
20161204:1410,451.62,13.08,11.96,1.5
