,load,temp,pv,irrad,netload,Winter,Spring,Summer,Autumn,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23
2012-09-06 16:00:00,1.411,22.043,0.4931,664.763,0.9179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-06 17:00:00,3.281,21.914,0.5534,685.043,2.7276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-06 18:00:00,2.777,21.902,0.4666,383.483,2.3104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-06 19:00:00,4.609,21.619,0.2469,340.168,4.3621,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-06 20:00:00,3.762,20.292,0.2,189.515,3.562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-06 21:00:00,2.926,19.387,0.0666,45.111,2.8594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-06 22:00:00,2.187,18.646,0.0,6.536,2.187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-06 23:00:00,1.662,18.414,0.0,6.705,1.662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-07 00:00:00,1.331,18.038,0.0,6.634,1.331,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 01:00:00,1.474,17.439,0.0,6.575,1.474,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 02:00:00,1.292,17.026,0.0,6.517,1.292,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 03:00:00,1.154,16.728,0.0,6.625,1.154,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 04:00:00,1.169,16.068,0.0,6.644,1.169,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 05:00:00,1.236,15.55,0.0,6.503,1.236,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 06:00:00,1.412,14.846,0.0,6.595,1.412,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 07:00:00,1.949,14.145,0.0,6.584,1.949,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 08:00:00,2.247,13.82,0.0,6.508,2.247,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 09:00:00,2.447,14.081,0.0,13.491,2.447,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 10:00:00,2.14,14.19,0.0266,59.369,2.1134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 11:00:00,2.729,15.044,0.06,138.684,2.669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 12:00:00,1.613,16.598,0.14,379.682,1.473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-07 13:00:00,1.459,17.543,0.3134,549.065,1.1456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-07 14:00:00,1.224,17.975,0.4,512.507,0.824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-07 15:00:00,1.411,18.654,0.3066,234.427,1.1044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-07 16:00:00,2.231,19.542,0.1534,146.205,2.0776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-07 17:00:00,4.403,21.004,0.12,161.227,4.283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-07 18:00:00,3.115,21.569,0.1734,274.192,2.9416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-07 19:00:00,2.48,21.975,0.1666,140.335,2.3134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-07 20:00:00,2.387,21.345,0.0934,113.004,2.2936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-07 21:00:00,2.016,19.585,0.0466,38.559,1.9694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-07 22:00:00,1.87,18.652,0.0,6.815,1.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-07 23:00:00,2.015,18.32,0.0,6.696,2.015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-08 00:00:00,1.409,17.937,0.0,6.595,1.409,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 01:00:00,1.147,16.87,0.0,6.586,1.147,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 02:00:00,1.344,15.865,0.0,6.614,1.344,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 03:00:00,1.154,15.35,0.0,6.597,1.154,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 04:00:00,1.17,15.205,0.0,6.554,1.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 05:00:00,1.451,14.546,0.0,6.53,1.451,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 06:00:00,1.405,14.686,0.0,6.554,1.405,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 07:00:00,1.268,14.231,0.0,6.535,1.268,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 08:00:00,2.375,13.918,0.0,6.716,2.375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 09:00:00,2.827,15.211,0.0,16.658,2.827,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 10:00:00,1.951,16.796,0.0266,144.061,1.9244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 11:00:00,1.729,18.864,0.0269,330.088,1.7021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 12:00:00,1.814,20.871,0.1131,486.405,1.7009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-08 13:00:00,2.86,23.711,0.3669,609.185,2.4931,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-08 14:00:00,2.265,25.022,0.4666,690.309,1.7984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-08 15:00:00,1.983,26.41,0.54,718.962,1.443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-08 16:00:00,1.928,27.062,0.56,704.15,1.368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-08 17:00:00,1.765,27.475,0.56,637.457,1.205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-08 18:00:00,2.212,27.594,0.5,531.058,1.712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-08 19:00:00,2.708,26.851,0.3934,389.61,2.3146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-08 20:00:00,3.825,25.115,0.22,223.5,3.605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-08 21:00:00,2.249,22.832,0.0266,27.668,2.2224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-08 22:00:00,2.535,21.244,0.0,7.393,2.535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-08 23:00:00,2.732,20.107,0.0,6.726,2.732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-09 00:00:00,2.036,19.438,0.0,6.805,2.036,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 01:00:00,1.313,19.04,0.0,6.718,1.313,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 02:00:00,1.244,18.46,0.0,6.818,1.244,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 03:00:00,1.222,18.025,0.0,6.677,1.222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 04:00:00,1.218,17.531,0.0,6.564,1.218,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 05:00:00,1.19,16.939,0.0,6.692,1.19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 06:00:00,1.416,16.537,0.0,6.623,1.416,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 07:00:00,1.627,16.219,0.0,6.578,1.627,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 08:00:00,1.697,15.878,0.0,6.453,1.697,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 09:00:00,1.621,16.643,0.0,15.39,1.621,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 10:00:00,2.047,18.666,0.04,131.706,2.007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 11:00:00,4.581,19.549,0.02,315.65,4.561,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 12:00:00,3.068,20.162,0.08,223.833,2.988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-09 13:00:00,1.964,20.854,0.1666,201.188,1.7974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-09 14:00:00,2.639,21.366,0.1334,149.29,2.5056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-09 15:00:00,2.121,21.96,0.0866,112.893,2.0344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-09 16:00:00,2.264,23.87,0.1469,352.168,2.1171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-09 17:00:00,2.873,25.028,0.4,482.393,2.473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-09 18:00:00,3.25,26.037,0.34,391.052,2.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-09 19:00:00,3.812,25.017,0.32,368.228,3.492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-09 20:00:00,3.951,24.268,0.1666,93.776,3.7844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-09 21:00:00,3.92,22.845,0.04,31.728,3.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-09 22:00:00,2.603,21.95,0.02,7.235,2.583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-09 23:00:00,1.721,21.526,0.0,6.739,1.721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-10 00:00:00,1.727,20.96,0.0,6.736,1.727,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 01:00:00,1.379,20.153,0.0,6.707,1.379,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 02:00:00,1.149,19.353,0.0,6.657,1.149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 03:00:00,1.24,18.848,0.0,6.667,1.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 04:00:00,1.275,18.426,0.0,6.723,1.275,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 05:00:00,1.169,18.025,0.0,6.639,1.169,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 06:00:00,1.391,17.73,0.0,6.648,1.391,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 07:00:00,2.643,17.325,0.0,6.585,2.643,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 08:00:00,2.811,17.112,0.0,6.697,2.811,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 09:00:00,3.245,17.475,0.0,21.517,3.245,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 10:00:00,3.151,18.902,0.0134,114.323,3.1376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 11:00:00,3.491,21.245,0.0466,201.56,3.4444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 12:00:00,2.051,23.085,0.1266,423.487,1.9244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-10 13:00:00,2.782,26.1,0.3134,526.415,2.4686,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-10 14:00:00,3.37,26.487,0.46,678.138,2.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-10 15:00:00,1.749,27.904,0.5134,698.11,1.2356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-10 16:00:00,2.625,28.75,0.5466,638.795,2.0784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-10 17:00:00,2.095,29.175,0.52,596.422,1.575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-10 18:00:00,2.267,28.825,0.46,505.963,1.807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-10 19:00:00,2.884,28.332,0.34,328.215,2.544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-10 20:00:00,4.082,26.855,0.1734,199.249,3.9086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-10 21:00:00,3.478,25.617,0.0466,23.373,3.4314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-10 22:00:00,3.793,23.963,0.0,7.394,3.793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-10 23:00:00,2.149,22.585,0.0,6.814,2.149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-11 00:00:00,1.48,21.845,0.0,6.797,1.48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 01:00:00,1.245,21.237,0.0,6.713,1.245,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 02:00:00,1.203,20.732,0.0,6.863,1.203,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 03:00:00,1.155,20.428,0.0,6.723,1.155,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 04:00:00,1.3,19.837,0.0,6.688,1.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 05:00:00,1.362,18.772,0.0,6.715,1.362,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 06:00:00,1.463,18.234,0.0,6.611,1.463,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 07:00:00,2.51,17.921,0.0,6.678,2.51,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 08:00:00,2.503,17.805,0.0,6.517,2.503,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 09:00:00,2.428,19.016,0.0,19.79,2.428,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 10:00:00,2.27,20.783,0.02,140.794,2.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 11:00:00,1.813,22.769,0.0334,312.656,1.7796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 12:00:00,1.639,24.49,0.1131,469.91,1.5259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-11 13:00:00,1.499,25.909,0.3469,502.13,1.1521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-11 14:00:00,1.868,26.842,0.3666,573.352,1.5014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-11 15:00:00,1.849,27.649,0.48,582.17,1.369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-11 16:00:00,2.878,28.356,0.44,556.107,2.438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-11 17:00:00,3.398,28.025,0.48,536.67,2.918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-11 18:00:00,3.69,27.813,0.3666,292.638,3.3234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-11 19:00:00,4.604,27.518,0.1869,252.108,4.4171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-11 20:00:00,3.72,26.236,0.14,138.252,3.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-11 21:00:00,3.599,25.108,0.0266,22.674,3.5724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-11 22:00:00,4.145,23.646,0.0,7.181,4.145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-11 23:00:00,3.99,22.596,0.0,6.913,3.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-12 00:00:00,1.99,21.777,0.0,6.746,1.99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 01:00:00,1.893,21.232,0.0,6.739,1.893,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 02:00:00,2.006,20.387,0.0,6.727,2.006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 03:00:00,1.986,19.849,0.0,6.715,1.986,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 04:00:00,1.36,19.347,0.0,6.734,1.36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 05:00:00,1.347,19.03,0.0,6.694,1.347,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 06:00:00,1.836,19.094,0.0,6.634,1.836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 07:00:00,2.366,18.632,0.0,6.674,2.366,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 08:00:00,3.204,18.328,0.0,6.892,3.204,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 09:00:00,3.425,19.205,0.0,18.722,3.425,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 10:00:00,2.461,20.889,0.0334,126.225,2.4276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 11:00:00,3.039,22.805,0.0331,301.726,3.0059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 12:00:00,1.807,24.873,0.12,451.897,1.687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-09-12 13:00:00,1.844,27.151,0.34,569.267,1.504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-09-12 14:00:00,1.69,28.795,0.4334,652.93,1.2566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-09-12 15:00:00,1.452,30.397,0.5,692.745,0.952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-12 16:00:00,2.644,30.411,0.54,672.562,2.104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-09-12 17:00:00,3.773,30.494,0.52,585.238,3.253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-12 18:00:00,4.457,30.139,0.4466,477.702,4.0104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-12 19:00:00,4.546,29.558,0.34,341.877,4.206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-12 20:00:00,3.798,27.724,0.1669,178.148,3.6311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-12 21:00:00,3.206,26.968,0.0466,19.917,3.1594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-12 22:00:00,3.019,26.338,0.0,7.041,3.019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-09-12 23:00:00,2.117,25.459,0.0,6.773,2.117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-09-13 00:00:00,1.709,23.14,0.0,6.779,1.709,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13 01:00:00,1.394,21.871,0.0,6.8,1.394,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
