,load,pv,irrad,temp,netload,Winter,Spring,Summer,Autumn,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23
2012-01-07 10:00:00,3.442,0.1044,136.22,7.77,3.3376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-07 11:00:00,4.444,0.1561,193.23,7.72,4.2879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-07 12:00:00,4.093,0.1902,230.63,7.68,3.9028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-07 13:00:00,4.183,0.1034,134.77,7.82,4.0796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-07 14:00:00,4.927,0.0239,41.95,7.96,4.9031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-07 15:00:00,3.868,0.1287,171.75,8.1,3.7393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-07 16:00:00,3.722,0.0,0.0,7.39,3.722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-07 17:00:00,4.783,0.0,0.0,6.68,4.783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-07 18:00:00,5.19,0.0,0.0,5.96,5.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-07 19:00:00,6.835,0.0,0.0,5.83,6.835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-07 20:00:00,5.374,0.0,0.0,5.7,5.374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-07 21:00:00,4.931,0.0,0.0,5.56,4.931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-01-07 22:00:00,4.147,0.0,0.0,5.55,4.147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-07 23:00:00,4.493,0.0,0.0,5.54,4.493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-08 00:00:00,3.01,0.0,0.0,5.52,3.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 01:00:00,2.445,0.0,0.0,5.4,2.445,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 02:00:00,2.018,0.0,0.0,5.27,2.018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 03:00:00,1.968,0.0,0.0,5.14,1.968,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 04:00:00,1.927,0.0,0.0,4.88,1.927,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 05:00:00,1.906,0.0,0.0,4.62,1.906,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 06:00:00,2.08,0.0,0.0,4.36,2.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 07:00:00,2.216,0.0,0.0,4.4,2.216,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 08:00:00,3.005,0.0,0.0,4.43,3.005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 09:00:00,3.914,0.0111,24.39,4.46,3.9029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 10:00:00,4.65,0.0174,33.17,5.64,4.6326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 11:00:00,4.882,0.0256,43.9,6.83,4.8564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 12:00:00,4.166,0.0254,43.9,8.01,4.1406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-08 13:00:00,4.437,0.0428,65.37,8.33,4.3942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-08 14:00:00,3.934,0.0465,69.97,8.65,3.8875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-08 15:00:00,3.328,0.0527,79.57,8.97,3.2753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-08 16:00:00,4.541,0.0,0.0,8.77,4.541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-08 17:00:00,5.12,0.0,0.0,8.57,5.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-08 18:00:00,5.857,0.0,0.0,8.36,5.857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-08 19:00:00,3.926,0.0,0.0,8.52,3.926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-08 20:00:00,4.051,0.0,0.0,8.68,4.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-08 21:00:00,3.763,0.0,0.0,8.83,3.763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-01-08 22:00:00,3.634,0.0,0.0,8.75,3.634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-08 23:00:00,2.969,0.0,0.0,8.67,2.969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-09 00:00:00,2.589,0.0,0.0,8.59,2.589,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 01:00:00,1.716,0.0,0.0,8.22,1.716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 02:00:00,1.409,0.0,0.0,7.85,1.409,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 03:00:00,1.284,0.0,0.0,7.47,1.284,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 04:00:00,1.381,0.0,0.0,7.47,1.381,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 05:00:00,1.38,0.0,0.0,7.47,1.38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 06:00:00,1.364,0.0,0.0,7.47,1.364,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 07:00:00,1.813,0.0,0.0,7.8,1.813,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 08:00:00,3.709,0.0,0.0,8.13,3.709,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 09:00:00,3.743,0.019,35.73,8.46,3.724,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 10:00:00,2.79,0.0171,33.17,9.23,2.7729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 11:00:00,2.873,0.0128,27.32,9.99,2.8602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 12:00:00,2.971,0.1281,164.17,10.75,2.8429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-09 13:00:00,3.094,0.3651,432.71,10.68,2.7289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-09 14:00:00,3.159,0.0134,28.29,10.6,3.1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-09 15:00:00,3.922,0.0233,41.9,10.52,3.8987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-09 16:00:00,3.258,0.0,0.0,10.19,3.258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-09 17:00:00,4.617,0.0,0.0,9.86,4.617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-09 18:00:00,5.326,0.0,0.0,9.52,5.326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-09 19:00:00,3.744,0.0,0.0,9.37,3.744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-09 20:00:00,5.201,0.0,0.0,9.22,5.201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-09 21:00:00,4.543,0.0,0.0,9.07,4.543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-01-09 22:00:00,3.259,0.0,0.0,8.97,3.259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-09 23:00:00,3.213,0.0,0.0,8.86,3.213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-10 00:00:00,2.78,0.0,0.0,8.75,2.78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 01:00:00,2.46,0.0,0.0,8.74,2.46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 02:00:00,2.061,0.0,0.0,8.73,2.061,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 03:00:00,1.793,0.0,0.0,8.71,1.793,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 04:00:00,2.1,0.0,0.0,8.63,2.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 05:00:00,1.725,0.0,0.0,8.55,1.725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 06:00:00,1.979,0.0,0.0,8.46,1.979,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 07:00:00,2.114,0.0,0.0,8.54,2.114,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 08:00:00,3.385,0.0,0.0,8.62,3.385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 09:00:00,3.509,0.0598,87.27,8.7,3.4492,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 10:00:00,3.042,0.0617,87.99,9.27,2.9803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 11:00:00,2.784,0.2821,336.42,9.83,2.5019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 12:00:00,3.219,0.0252,43.9,10.4,3.1938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-10 13:00:00,3.106,0.044,67.32,10.3,3.062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-10 14:00:00,3.094,0.0368,58.54,10.19,3.0572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-10 15:00:00,3.123,0.0128,27.32,10.08,3.1102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-10 16:00:00,3.143,0.0,0.0,9.49,3.143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-10 17:00:00,4.368,0.0,0.0,8.9,4.368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-10 18:00:00,5.658,0.0,0.0,8.31,5.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-10 19:00:00,5.032,0.0,0.0,8.05,5.032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-10 20:00:00,6.798,0.0,0.0,7.78,6.798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-10 21:00:00,6.647,0.0,0.0,7.51,6.647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-01-10 22:00:00,4.331,0.0,0.0,7.41,4.331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-10 23:00:00,3.188,0.0,0.0,7.31,3.188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-11 00:00:00,2.444,0.0,0.0,7.2,2.444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 01:00:00,3.101,0.0,0.0,7.07,3.101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 02:00:00,1.701,0.0,0.0,6.94,1.701,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 03:00:00,1.976,0.0,0.0,6.8,1.976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 04:00:00,1.908,0.0,0.0,6.87,1.908,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 05:00:00,1.837,0.0,0.0,6.93,1.837,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 06:00:00,2.0,0.0,0.0,6.99,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 07:00:00,2.136,0.0,0.0,7.19,2.136,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 08:00:00,2.796,0.0,0.0,7.39,2.796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 09:00:00,4.472,0.1241,163.66,7.59,4.3479,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 10:00:00,4.888,0.3124,373.09,8.43,4.5756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 11:00:00,3.226,0.4185,492.41,9.26,2.8075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 12:00:00,2.735,0.4379,515.0,10.1,2.2971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-11 13:00:00,2.885,0.1868,229.54,10.01,2.6982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-11 14:00:00,2.637,0.0267,45.86,9.92,2.6103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-11 15:00:00,2.342,0.0121,26.34,9.82,2.3299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-11 16:00:00,2.774,0.0,0.0,9.5,2.774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-11 17:00:00,3.743,0.0,0.0,9.18,3.743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-11 18:00:00,4.341,0.0,0.0,8.85,4.341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-11 19:00:00,6.046,0.0,0.0,8.68,6.046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-11 20:00:00,4.278,0.0,0.0,8.51,4.278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-11 21:00:00,4.011,0.0,0.0,8.33,4.011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-01-11 22:00:00,3.374,0.0,0.0,8.05,3.374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-11 23:00:00,2.669,0.0,0.0,7.76,2.669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-12 00:00:00,2.587,0.0,0.0,7.47,2.587,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 01:00:00,2.345,0.0,0.0,7.14,2.345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 02:00:00,1.949,0.0,0.0,6.81,1.949,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 03:00:00,1.863,0.0,0.0,6.48,1.863,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 04:00:00,1.906,0.0,0.0,6.8,1.906,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 05:00:00,1.822,0.0,0.0,7.12,1.822,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 06:00:00,1.974,0.0,0.0,7.44,1.974,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 07:00:00,2.633,0.0,0.0,7.95,2.633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 08:00:00,3.767,0.0,0.0,8.45,3.767,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 09:00:00,4.986,0.1236,163.28,8.95,4.8624,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 10:00:00,2.358,0.0464,69.96,9.62,2.3116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 11:00:00,2.047,0.1515,189.86,10.3,1.8955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 12:00:00,1.935,0.3968,466.07,10.97,1.5382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-12 13:00:00,2.905,0.0127,27.32,10.92,2.8923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-12 14:00:00,3.308,0.2582,312.81,10.87,3.0498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-12 15:00:00,2.626,0.1499,197.66,10.81,2.4761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-12 16:00:00,3.107,0.0,0.0,10.17,3.107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-12 17:00:00,4.893,0.0,0.0,9.52,4.893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-12 18:00:00,5.842,0.0,0.0,8.87,5.842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-12 19:00:00,3.458,0.0,0.0,8.26,3.458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-12 20:00:00,3.743,0.0,0.0,7.64,3.743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-12 21:00:00,4.163,0.0,0.0,7.02,4.163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-01-12 22:00:00,3.261,0.0,0.0,6.46,3.261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-12 23:00:00,2.649,0.0,0.0,5.89,2.649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-13 00:00:00,2.123,0.0,0.0,5.32,2.123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 01:00:00,1.818,0.0,0.0,4.88,1.818,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 02:00:00,1.462,0.0,0.0,4.43,1.462,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 03:00:00,1.439,0.0,0.0,3.98,1.439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 04:00:00,1.405,0.0,0.0,3.89,1.405,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 05:00:00,1.521,0.0,0.0,3.8,1.521,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 06:00:00,1.646,0.0,0.0,3.7,1.646,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 07:00:00,1.837,0.0,0.0,3.73,1.837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 08:00:00,3.676,0.0,0.0,3.75,3.676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 09:00:00,4.019,0.1702,215.16,3.77,3.8488,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 10:00:00,2.17,0.0933,122.35,4.3,2.0767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 11:00:00,2.851,0.2076,248.95,4.82,2.6434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 12:00:00,3.183,0.418,488.55,5.34,2.765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-01-13 13:00:00,2.721,0.2948,347.39,5.34,2.4262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-01-13 14:00:00,1.931,0.1777,217.71,5.33,1.7533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-13 15:00:00,2.997,0.1554,200.42,5.32,2.8416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-01-13 16:00:00,2.416,0.0,0.0,4.41,2.416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-01-13 17:00:00,4.358,0.0,0.0,3.5,4.358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-13 18:00:00,4.553,0.0,0.0,2.59,4.553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-13 19:00:00,5.797,0.0,0.0,2.33,5.797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
